chembl_id;organism;canonical_smiles;PPB /%
CHEMBL223360;Rattus norvegicus;Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1;98.2
CHEMBL222852;Rattus norvegicus;N#Cc1cnc(Nc2cc(CN3CCN(C(=O)CO)CC3)ccn2)s1;73.8
CHEMBL222225;Rattus norvegicus;N#Cc1cnc(Nc2cc(CN3CCNCC3)ccn2)s1;30.6
CHEMBL222077;Rattus norvegicus;COCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccc(C#N)cc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O;99.0
CHEMBL2216902;Rattus norvegicus;CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1;81.7
CHEMBL221468;Rattus norvegicus;CN(C)C(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1;95.9
CHEMBL221113;Rattus norvegicus;CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21;83.0
CHEMBL2207665;Rattus norvegicus;Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O;92.0
CHEMBL2207662;Rattus norvegicus;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F;91.0
CHEMBL2207503;Rattus norvegicus;Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1;97.3
CHEMBL2207081;Mus musculus;O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1;99.31
CHEMBL2207044;Mus musculus;CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O;98.9
CHEMBL2206994;Mus musculus;CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O;99.2
CHEMBL2206921;Rattus norvegicus;Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)n1;99.8
CHEMBL2204495;Mus musculus;O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1;99.7
CHEMBL2204299;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3F)c(=O)n3ccccc23)CC1;92.7
CHEMBL2204298;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3(F)F)c(=O)n3ccccc23)CC1;96.0
CHEMBL2204294;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCOCC3)c(=O)n3ccccc23)CC1;73.2
CHEMBL2204291;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3)c(=O)n3ccccc23)CC1;95.6
CHEMBL2204278;Rattus norvegicus;O=C(N[C@H]1CCCC[C@@H]1O)c1cc(CN2CCN(c3cc4scnc4cn3)CC2)c2ccccn2c1=O;94.9
CHEMBL2204277;Rattus norvegicus;O=C(N[C@H]1CCCC[C@@H]1O)c1cc(CN2CCN(c3cc4ccccc4cn3)CC2)c2ccccn2c1=O;96.8
CHEMBL2204276;Rattus norvegicus;Cc1ccc(N2CCN(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n4ccccc34)CC2)nc1;71.3
CHEMBL2204275;Rattus norvegicus;N#Cc1ccc(N2CCN(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n4ccccc34)CC2)cc1;93.9
CHEMBL2204239;Mus musculus;CC(C)c1ccc(NC(=O)c2cccs2)c(-c2nc3ccccc3[nH]c2=O)c1;99.9
CHEMBL2204043;Rattus norvegicus;O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@@H](c3ccccc3)CC2)[nH]1;99.9
CHEMBL2203589;Rattus norvegicus;N#CC1(c2ccccc2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c(=O)n3ccccc23)CC1;96.9
CHEMBL2203585;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)N[C@H]3CCCC[C@@H]3O)c(=O)n3ccccc23)CC1;86.0
CHEMBL2203565;Mus musculus;COc1cnc(COc2cc(F)c(F)cc2C)cc1-c1cc2c([nH]1)CCNC2=O;99.2
CHEMBL2203563;Mus musculus;COc1cnc(COc2ccc(F)c(F)c2)cc1-c1cc2c([nH]1)CCNC2=O;95.1
CHEMBL219684;Rattus norvegicus;CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCO[C@H]4CC[C@]5(C)[C@H]6C[C@H](O)[C@@]7(C)[C@@H](CC[C@@H]7[C@H](C)CCC(=O)O)[C@@H]6[C@H](O)C[C@@H]5C4)cc3)C[C@@]21C;95.9
CHEMBL219098;Rattus norvegicus;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Oc3cccc4ccccc34)sc21;99.0
CHEMBL218974;Mus musculus;C[C@]1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2O1;96.2
CHEMBL218713;Rattus norvegicus;Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1;84.7
CHEMBL218287;Rattus norvegicus;O=C(NC1Cc2ccccc2NC1=O)c1cc2cc(Cl)sc2[nH]1;0.14
CHEMBL2181911;Rattus norvegicus;CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21;98.6
CHEMBL2181902;Sus scrofa;COCC(=O)N[C@@H](Cc1cc(F)cc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21;98.4
CHEMBL2181892;Rattus norvegicus;COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21;96.3
CHEMBL2181661;Rattus norvegicus;CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(c2ncccn2)C3)cc1;99.0
CHEMBL2181653;Mus musculus;CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CN(c2cnccn2)CC3)cc1;96.0
CHEMBL2181651;Mus musculus;CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CN(c2ncccn2)CC3)cc1;97.0
CHEMBL2181526;Mus musculus;CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2nc(C)ns2)C3)cc1;98.0
CHEMBL2181522;Rattus norvegicus;CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1;99.0
CHEMBL2181330;Mus musculus;C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1;99.41
CHEMBL2180727;Mus musculus;Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1;95.7
CHEMBL2180410;Rattus norvegicus;COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)nccn23)cn1;85.0
CHEMBL2179387;Mus musculus;COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2;69.0
CHEMBL2179319;Rattus norvegicus;FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12;99.65
CHEMBL2178807;Rattus norvegicus;Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(-c2cccc(Cl)c2)n1;98.7
CHEMBL2178806;Rattus norvegicus;Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2cccc(Cl)c2)n1;99.3
CHEMBL2178804;Rattus norvegicus;Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1;98.5
CHEMBL2178614;Mus musculus;CC1(C)COC1c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1;91.3
CHEMBL2178613;Mus musculus;CC1(C)OCCc2c1sc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc21;99.4
CHEMBL2178608;Mus musculus;COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1;85.0
CHEMBL2178606;Mus musculus;COC(C)(C)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1;89.8
CHEMBL2178493;Mus musculus;Cc1cn([C@@H]2C[C@H](O)[C@@H](CNC(=O)Nc3ccc(Oc4ccccc4)cc3)O2)c(=O)[nH]c1=O;90.5
CHEMBL2178480;Mus musculus;Cc1cn([C@@H]2C[C@H](O)[C@@H](CNC(=O)Nc3ccc(OCc4ccccc4Cl)cc3)O2)c(=O)[nH]c1=O;94.1
CHEMBL2178475;Mus musculus;Cc1cn([C@@H]2C[C@H](O)[C@@H](CNC(=O)Nc3ccc(-c4ccccc4)cc3)O2)c(=O)[nH]c1=O;92.0
CHEMBL2178472;Mus musculus;Cc1cn([C@@H]2C[C@H](O)[C@@H](CNC(=O)Nc3ccc(OCc4ccccc4)cc3)O2)c(=O)[nH]c1=O;81.2
CHEMBL2178469;Mus musculus;Cc1cn([C@@H]2C[C@H](O)[C@@H](CNC(=O)Nc3ccc(N4CCCCC4)cc3)O2)c(=O)[nH]c1=O;52.3
CHEMBL2178254;Rattus norvegicus;Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cccc(Cl)c2)n1;99.7
CHEMBL2178252;Rattus norvegicus;Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cccc(Cl)c2)n1;99.7
CHEMBL2178247;Rattus norvegicus;CNc1ccn2ncc(C(=O)Nc3cc(C)nn3-c3cccc(Cl)c3)c2n1;98.3
CHEMBL2178142;Rattus norvegicus;COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(OC)n1;94.6
CHEMBL2178135;Rattus norvegicus;COc1cc(C(=O)N2CCOCC2)c(F)cc1Nc1ncc(C(F)(F)F)c(NC2CC2)n1;97.6
CHEMBL2178134;Rattus norvegicus;CCNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;96.6
CHEMBL2178133;Rattus norvegicus;CNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;95.7
CHEMBL2178130;Rattus norvegicus;CNc1nc(Nc2cc(C)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;95.8
CHEMBL2178128;Rattus norvegicus;[2H]C1([2H])OC([2H])([2H])C([2H])([2H])N(C(=O)c2cc(Cl)c(Nc3ncc(C(F)(F)F)c(NCC)n3)cc2OC)C1([2H])[2H];95.5
CHEMBL2178127;Rattus norvegicus;CCNc1nc(Nc2cc(OC)c(C(=O)N3CCOCC3)cc2Cl)ncc1C(F)(F)F;96.3
CHEMBL2178126;Rattus norvegicus;CNc1nc(Nc2cc(OC)c(C(=O)N3CCOCC3)cc2Cl)ncc1C(F)(F)F;90.8
CHEMBL2178125;Rattus norvegicus;CNc1nc(Nc2cc(OC)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;91.4
CHEMBL2178124;Rattus norvegicus;CNc1nc(Nc2cc(Cl)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;99.1
CHEMBL2178123;Rattus norvegicus;COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Br)c(OC)n1;96.6
CHEMBL217776;Rattus norvegicus;CN(C)C(c1ccccc1)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1;99.9
CHEMBL2177395;Rattus norvegicus;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC;66.2
CHEMBL2177343;Sus scrofa;CC(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2;91.3
CHEMBL2177340;Rattus norvegicus;COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2;98.0
CHEMBL2172637;Rattus norvegicus;Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccccn23)n1;97.7
CHEMBL2172629;Rattus norvegicus;CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)nc(C)n1;94.4
CHEMBL2172625;Rattus norvegicus;Cc1nc(N)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1;91.2
CHEMBL2172478;Rattus norvegicus;CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnn(C(C)C)c4)cn23)nc(C)n1;99.6
CHEMBL2172477;Rattus norvegicus;CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cccnc4C)cn23)nc(C)n1;97.5
CHEMBL2172476;Rattus norvegicus;CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccccn23)nc(C)n1;94.4
CHEMBL2172474;Rattus norvegicus;CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3cccnn23)nc(C)n1;96.7
CHEMBL2172315;Mus musculus;CC(C)NC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3cc(F)cc(F)c3)[nH]c3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1;95.1
CHEMBL2172308;Rattus norvegicus;CC(C)NC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3ccc(F)cc3)[nH]c3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1;92.5
CHEMBL2171942;Rattus norvegicus;CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CC(C4CCOCC4)C3)n(C)c2n1;90.0
CHEMBL2171746;Rattus norvegicus;CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1C#N;83.5
CHEMBL2171745;Rattus norvegicus;CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F;86.3
CHEMBL2170943;Mus musculus;CCN1CCC[C@@H]1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1ccccc1F)S2;98.34
CHEMBL2170016;Mus musculus;CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Cl;91.8
CHEMBL2165947;Mus musculus;Cc1cccc(OCCCCCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)c1;83.0
CHEMBL2165944;Rattus norvegicus;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOC1CCCCCC1;65.0
CHEMBL2165929;Rattus norvegicus;CCCOc1cccc(CCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)c1;57.0
CHEMBL2165927;Rattus norvegicus;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOCc1ccccc1;49.0
CHEMBL2165924;Rattus norvegicus;COc1ccccc1OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;70.0
CHEMBL2165444;Rattus norvegicus;Cc1cc(OC[C@@H]2CCN2)on1;12.9
CHEMBL2165017;Rattus norvegicus;COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1;82.6
CHEMBL2164552;Rattus norvegicus;N#Cc1ccc(-c2noc(-c3cc(F)cc(C#N)c3)n2)nc1;77.0
CHEMBL2164551;Rattus norvegicus;N#Cc1cc(F)cc(-c2nc(-c3ccc(F)cn3)no2)c1;80.0
CHEMBL2164422;Rattus norvegicus;O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C4CC4)cc23)cc1;97.6
CHEMBL216389;Rattus norvegicus;CN1CCCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C;48.0
CHEMBL2163430;Mus musculus;CCCC(CCC)OCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;83.0
CHEMBL2163427;Rattus norvegicus;CCC(O)(CC)CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;40.0
CHEMBL2163425;Mus musculus;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1cccc(C(F)(F)F)c1;92.0
CHEMBL2163421;Rattus norvegicus;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1cc(F)ccc1F;77.0
CHEMBL2163419;Mus musculus;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1cccc(F)c1;79.0
CHEMBL216317;Rattus norvegicus;CC(c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1)N(C)C;92.5
CHEMBL2160067;Mus musculus;C[C@@H]1CN(c2ccc3c(Nc4ccc(Cl)c(-c5ncc(-c6ccccc6)[nH]5)c4)nccc3n2)CCO1;98.5
CHEMBL215943;Rattus norvegicus;Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1;95.0
CHEMBL2159210;Rattus norvegicus;Cc1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1;49.0
CHEMBL2159208;Rattus norvegicus;COC(=O)N[C@H]1CC[C@H](n2c(C)nc3cnc4[nH]ccc4c32)CC1;52.0
CHEMBL2159205;Rattus norvegicus;Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCCC#N)CC1;42.0
CHEMBL2159202;Rattus norvegicus;Cc1nc2cnc3[nH]ccc3c2n1[C@@H]1CCNC[C@H]1F;78.0
CHEMBL2159141;Rattus norvegicus;Cc1nc2cnc3[nH]ccc3c2n1C1CCNCC1;37.0
CHEMBL2158347;Mus musculus;O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccc([N+](=O)[O-])cc1;99.1
CHEMBL215813;Rattus norvegicus;Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1;99.5
CHEMBL2153461;Rattus norvegicus;C[C@H](NC(=O)Cc1ccc(-c2ccc3cccnc3n2)cc1)c1ccc(-c2ccc(F)c(C(F)(F)F)c2)cc1;99.0
CHEMBL2153439;Rattus norvegicus;Cc1cccc(-c2ccc(CNC(=O)CCCc3ccc4cccnc4n3)cc2)c1;99.0
CHEMBL2152768;Rattus norvegicus;CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1;88.0
CHEMBL2152561;Rattus norvegicus;O=C(O)c1cccc(-c2cccc(CCS)c2C(=O)O)c1;97.5
CHEMBL2151638;Rattus norvegicus;O=C([C@H]1CC2CCC1C2)N1CC(c2nc(-c3cccc(F)c3)no2)C1;99.2
CHEMBL2151616;Rattus norvegicus;CC1CCCCC1C(=O)N1CC(c2nc(-c3cccc(F)c3)no2)C1;94.5
CHEMBL2151497;Rattus norvegicus;O=C(C1CCC(F)(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1;96.9
CHEMBL2147537;Rattus norvegicus;C[C@H](N)CNc1nc(-c2ccncc2)cc2cnccc12;63.0
CHEMBL2147102;Mus musculus;O=C1COCCN1c1ccc(C2CC(c3ccc([N+](=O)[O-])o3)=NO2)cc1F;79.7
CHEMBL2147101;Mus musculus;O=C1COCCN1c1ccc(C2CC(c3ccc([N+](=O)[O-])o3)=NO2)cn1;58.9
CHEMBL2147100;Mus musculus;O=C1COCCN1c1ccc(C2CC(c3ccc([N+](=O)[O-])o3)=NO2)cc1;66.0
CHEMBL2147099;Mus musculus;CN1CCN(c2ccc(C3CC(c4ccc([N+](=O)[O-])o4)=NO3)cc2F)C(=O)C1;82.8
CHEMBL2147098;Mus musculus;CN1CCN(c2ccc(C3CC(c4ccc([N+](=O)[O-])o4)=NO3)cn2)C(=O)C1;59.8
CHEMBL2147097;Mus musculus;CN1CCN(c2ccc(C3CC(c4ccc([N+](=O)[O-])o4)=NO3)cc2)C(=O)C1;76.1
CHEMBL2147096;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CC[S+]([O-])CC4)cc3)C2)o1;82.2
CHEMBL2147095;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCSCC4)cc3)C2)o1;98.7
CHEMBL2147094;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)c(F)c3)C2)o1;93.9
CHEMBL2147093;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)cc3)C2)o1;96.4
CHEMBL2147088;Mus musculus;O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)nc3)C2)o1;95.3
CHEMBL214350;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O;99.6
CHEMBL214304;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O;99.6
CHEMBL214268;Rattus norvegicus;O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1;0.83
CHEMBL213854;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O;99.1
CHEMBL213495;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O;98.3
CHEMBL213494;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O;93.6
CHEMBL213029;Rattus norvegicus;COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12;99.0
CHEMBL212964;Rattus norvegicus;CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1;97.0
CHEMBL212777;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O;98.0
CHEMBL212689;Rattus norvegicus;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1;72.0
CHEMBL212006;Rattus norvegicus;O=C(O)c1c(NS(=O)(=O)c2ccc(F)cc2)ccc2ccccc12;99.2
CHEMBL211677;Rattus norvegicus;Cc1ccc2c(c1)c(-c1cc(C)nc3ccccc13)c(C)n2CC(=O)O;99.6
CHEMBL211631;Rattus norvegicus;COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12;98.2
CHEMBL2104987;Rattus norvegicus;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC;58.1
CHEMBL210234;Rattus norvegicus;CN(C(=O)C(=O)N1CCCCC1)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12;97.8
CHEMBL210233;Rattus norvegicus;CN(C(=O)C(N)=O)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12;98.2
CHEMBL209872;Rattus norvegicus;CC(=O)N1CCN(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1;99.0
CHEMBL209703;Rattus norvegicus;Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(C(=O)O)c1;98.1
CHEMBL209689;Rattus norvegicus;Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O;98.0
CHEMBL209307;Rattus norvegicus;CN(C(=O)C(=O)N1CCCC1)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12;96.7
CHEMBL2089106;Mus musculus;Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F;74.6
CHEMBL2089032;Rattus norvegicus;CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(NC[C@@H](O)CO)nc21;97.4
CHEMBL208776;Rattus norvegicus;CN(C)C(=O)CN(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12;83.3
CHEMBL2087742;Rattus norvegicus;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1c(F)cn2c(C(C)(C)C)nnc2c1F;75.0
CHEMBL2087620;Mus musculus;Cn1cncc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12;3.1
CHEMBL2087501;Rattus norvegicus;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccn2c(C(C)(C)C)nnc2c1;79.0
CHEMBL2087500;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccn2c(C(C)(C)C)nnc2c1;61.0
