chembl_id;organism;canonical_smiles;Vdss /L.kg-1
CHEMBL1836171;Rattus norvegicus;Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(CC(=O)N[C@@H](C)CO)C2;4.4
CHEMBL1836170;Rattus norvegicus;CC(C)Oc1ncc(-c2nc(-c3ccc4c(c3)CCNCC4)no2)cc1C#N;9.7
CHEMBL1835919;Rattus norvegicus;Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2;1.8
CHEMBL1835918;Rattus norvegicus;Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1;1.5
CHEMBL1835862;Rattus norvegicus;CC(=O)O.Cc1cc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc(NC(N)=O)c1;2.0
CHEMBL1835763;Rattus norvegicus;Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2ccccc12;8.09
CHEMBL1835761;Rattus norvegicus;O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)c1ccc(-c2csc3ccccc3c2=O)cc1;11.47
CHEMBL1835757;Rattus norvegicus;O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)c1ccc(-c2coc3ccccc3c2=O)cc1;9.27
CHEMBL1835222;Rattus norvegicus;O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C(=O)N1C1CC1;0.94
CHEMBL1835153;Rattus norvegicus;NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12;2.5
CHEMBL1835119;Rattus norvegicus;CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O;5.4
CHEMBL1835072;Rattus norvegicus;COc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1;3.9
CHEMBL1835071;Rattus norvegicus;Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1;4.1
CHEMBL1835065;Rattus norvegicus;Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)c1;4.0
CHEMBL1835049;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3[nH]c(C(=O)O)cc3c2)cc1;1.3
CHEMBL1835048;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3oc(C(=O)O)cc3c2)cc1;1.7
CHEMBL1835044;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)c[nH]c3c2)cc1;1.2
CHEMBL1834968;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)csc3c2)cc1;0.73
CHEMBL1834793;Rattus norvegicus;Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc21;7.61
CHEMBL1834752;Rattus norvegicus;Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cn2)c(=O)c2c(F)cccc12;6.45
CHEMBL1834657;Mus musculus;CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O;26.0
CHEMBL1834619;Rattus norvegicus;Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cn2)c(=O)c2c(Cl)cccc12;5.22
CHEMBL1834616;Rattus norvegicus;Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2c(Cl)cccc12;7.85
CHEMBL183460;Rattus norvegicus;Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1;4.4
CHEMBL1834184;Rattus norvegicus;CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1;1.6
CHEMBL1833985;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cc(C(=O)O)[nH]c3c2)cc1;0.5
CHEMBL1830885;Rattus norvegicus;O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F;5.0
CHEMBL1830240;Rattus norvegicus;COc1cc(C(=O)c2csc(Nc3ccc(F)cc3)n2)cc(OC)c1OC.Cl;1.4
CHEMBL1830239;Rattus norvegicus;COc1cc(C(=O)c2csc(Nc3ccccc3)n2)cc(OC)c1OC.Cl;1.4
CHEMBL1830233;Rattus norvegicus;COc1cc(C(=O)c2csc(-c3ccc(CN)cc3)n2)cc(OC)c1OC.Cl;0.33
CHEMBL1829433;Rattus norvegicus;Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1;10.0
CHEMBL1829173;Rattus norvegicus;CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1;0.56
CHEMBL1828889;Rattus norvegicus;CCCN(CCC)c1c(C)c(Nc2ccc(OC)cc2Cl)nc2ccnn12;14.42
CHEMBL1825163;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C21CCCC1.Cl;1.2
CHEMBL1825153;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1;4.2
CHEMBL1825147;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1;0.8
CHEMBL1825145;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCN(C)CC1;19.1
CHEMBL1824026;Rattus norvegicus;Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@@H](O)CN.Cl;11.7
CHEMBL1823817;Rattus norvegicus;COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O;7.6
CHEMBL1823147;Rattus norvegicus;COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC;7.1
CHEMBL1822792;Mus musculus;CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;3.2
CHEMBL1819611;Rattus norvegicus;Cc1ccc(CC(=O)O)cc1NC(=O)c1ccc(OC[C@@H]2CN(C)c3ccccc3O2)cc1C;610.0
CHEMBL1819603;Rattus norvegicus;CN1C[C@@H](COc2ccc(C(=O)Nc3cccc(CC(=O)O)c3)cc2)Oc2ccccc21;220.0
CHEMBL1819270;Rattus norvegicus;Cc1nn2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1;1.99
CHEMBL1819267;Mus musculus;CC(C)(C)c1[nH]c2ncccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1;4.5
CHEMBL1819261;Mus musculus;CC(C)N(CCc1c(C(C)(C)O)[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1;7.0
CHEMBL1819090;Rattus norvegicus;Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O;6.5
CHEMBL1819077;Rattus norvegicus;CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2;1.78
CHEMBL1818837;Rattus norvegicus;COc1cc(-c2cn(Cc3ccc(-c4nc5ccccc5o4)cc3)nn2)ccc1-n1cnc(C)c1;2.8
CHEMBL1818829;Rattus norvegicus;COc1cc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)ccc1-n1cnc(C)c1;7.1
CHEMBL1818076;Rattus norvegicus;CCc1cccc(-c2c(Cl)cccc2[C@](O)(CCCCOC)[C@H]2CN(C(=O)[C@@H]3C[C@H](O)[C@H](N)C3)CCO2)c1.O=C(O)/C=C/C(=O)O;83.0
CHEMBL1818075;Rattus norvegicus;COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1.O=C(O)/C=C/C(=O)O;19.0
CHEMBL1818074;Rattus norvegicus;COCCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@H]1CN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)CCO1.O=C(O)/C=C/C(=O)O;25.0
CHEMBL1818073;Rattus norvegicus;COCCCC[C@@](O)(c1cccc(Cl)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1.O=C(O)/C=C/C(=O)O;9.0
CHEMBL1818072;Rattus norvegicus;COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1.O=C(O)/C=C/C(=O)O;12.0
CHEMBL1818062;Rattus norvegicus;COC(=O)NCCC[C@@](O)(c1cccc(F)c1-c1cccc(C)c1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1;39.0
CHEMBL1814268;Rattus norvegicus;CC(=O)O.O=C1CNC(=O)N1c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1;2.0
CHEMBL1814190;Rattus norvegicus;Fc1cccc(F)c1C1C=C(c2ccc(Cl)cc2)Nc2ncnn21;2.6
CHEMBL1814165;Rattus norvegicus;Fc1cccc(Cl)c1C1CC(c2ccc(Cl)cc2)Nc2ncnn21;1.6
CHEMBL1813460;Rattus norvegicus;CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl;2.542
CHEMBL1813459;Rattus norvegicus;CCCCN1C(=O)C(C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl;2.349
CHEMBL1813449;Rattus norvegicus;CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl;1.725
CHEMBL1813436;Rattus norvegicus;CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl;0.317
CHEMBL1813435;Rattus norvegicus;CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2.Cl;3.826
CHEMBL1813432;Rattus norvegicus;CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl;0.492
CHEMBL1813114;Rattus norvegicus;C[C@@]12CN(C(=O)Nc3ccnn3-c3ccccc3)CCN1C(=O)N([C@H]1C[C@@H]1c1ccccc1)C2=O;2.9
CHEMBL1813109;Rattus norvegicus;O=C(Nc1ccnn1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;2.9
CHEMBL1813108;Rattus norvegicus;O=C(Nc1cccnc1-c1ccsc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;10.0
CHEMBL1813107;Rattus norvegicus;N#Cc1cccc(-c2ncccc2NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c1;6.0
CHEMBL1813106;Rattus norvegicus;O=C(Nc1cccnc1-c1cccc(Cl)c1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;4.1
CHEMBL1813105;Rattus norvegicus;O=C(Nc1cccnc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;6.7
CHEMBL1813104;Rattus norvegicus;CS(=O)(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1;0.6
CHEMBL1813103;Rattus norvegicus;CN(C)C(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1;2.1
CHEMBL1813102;Rattus norvegicus;N#Cc1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1;0.5
CHEMBL1813097;Rattus norvegicus;O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;8.0
CHEMBL1813096;Rattus norvegicus;O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)[C@@H]2C1;8.0
CHEMBL1812717;Rattus norvegicus;CC(C)(O)c1ccc(-c2nc(-c3ccc(F)cc3)oc2Sc2ccc(Cl)cn2)cn1;6.2
CHEMBL1812161;Rattus norvegicus;CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O;0.222
CHEMBL1809183;Rattus norvegicus;CCc1nn(-c2ccccc2)c2cc(N3CCN(C4CCNC4)CC3)ccc12;13.9
CHEMBL1809182;Rattus norvegicus;CCc1nn(-c2ccccc2)c2cc(N3CC4CNCC4C3)ccc12;7.81
CHEMBL1809044;Rattus norvegicus;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1;0.8
CHEMBL1809039;Rattus norvegicus;CN(C)CCn1cc2c3c(cccc31)C1=C[C@@H](C(=O)N3CCCC3)CN(C(=O)Nc3ccccc3)[C@@H]1C2;8.3
CHEMBL1808616;Rattus norvegicus;COc1cc(-c2ccc(N[C@@H](C)c3ccc(F)cc3)nc2)ccc1-n1cnc(C)c1.Cl;3.7
CHEMBL1807804;Mus musculus;Cc1c2c(n3c1CCN(C(=O)[C@H](C)N)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O;30.0
CHEMBL1807483;Rattus norvegicus;Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCN(C)CC2)n1;6.6
CHEMBL1807478;Rattus norvegicus;O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(OCCN2CCCC2)cc1;10.7
CHEMBL1807469;Rattus norvegicus;Cc1cccc(S(=O)(=O)Nc2cccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)c2)c1;2.6
CHEMBL1807392;Rattus norvegicus;CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1;15.5
CHEMBL1807306;Mus musculus;CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3OC(F)(F)F)nc1-2;8.41
CHEMBL1807273;Rattus norvegicus;CN(C)[C@H]1CC[C@H](NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)C2(c3ccc(F)cc3)CC2)CC1;11.8
CHEMBL1807267;Rattus norvegicus;CN(C)[C@H]1CC[C@H](NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)C2(c3ccc(Cl)cc3)CC2)CC1;9.0
CHEMBL1807264;Rattus norvegicus;O=C(Cc1ccc(Cl)cc1)N[C@H](Cc1ccc(Cl)cc1)C(=O)NCCCO;2.0
CHEMBL1807053;Rattus norvegicus;CCC(CC)Nc1nc(C)c(-c2ccc(OC(F)(F)F)cc2OC)nc1OC;7.8
CHEMBL1806984;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCNc3cc4c(=O)c(C(=O)OC(C)C)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;20.7
CHEMBL1806980;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOc3ccc4c(c3)c(=O)c(C(=O)O)cn4C3CC3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;11.0
CHEMBL1806978;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOCCNc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;10.7
CHEMBL1806974;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;16.7
CHEMBL1806924;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCNc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;19.2
CHEMBL1806728;Rattus norvegicus;CCc1nc(-c2ccc(Cl)cc2Cl)c(CC)nc1NC(CC)CC;6.5
CHEMBL180672;Rattus norvegicus;CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N;11.03
CHEMBL1802914;Rattus norvegicus;CN([C@H]1CCOC1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;1.1
CHEMBL1802913;Rattus norvegicus;COCCCN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;1.1
CHEMBL1802912;Rattus norvegicus;Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CC(F)C5)cc4c(=O)c3c2)cn1;0.41
CHEMBL1802911;Rattus norvegicus;Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CCC5)cc4c(=O)c3c2)cn1;0.95
CHEMBL1802909;Rattus norvegicus;CN(Cc1cnccn1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;2.4
CHEMBL1802907;Rattus norvegicus;CNS(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;2.5
CHEMBL1802829;Rattus norvegicus;CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1;2.5
CHEMBL1802813;Mus musculus;C/C(=N\OCCN)c1ccc(Nc2c3ccccc3nc3occc23)cc1.Cl;13.5
CHEMBL1802740;Mus musculus;C/C(=N\OCCN)c1ccc(Nc2c3ccccc3nc3occ(Cl)c23)cc1;30.0
CHEMBL1802100;Mus musculus;Cl.OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ccon2)n1;0.54
CHEMBL1802099;Mus musculus;C/C(=N\O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]1.Cl;0.9
CHEMBL1802025;Rattus norvegicus;CCc1nn2ccc3c(c2c1CCNC(C)=O)CCO3;0.664
CHEMBL1801740;Rattus norvegicus;CCc1nc2c(C)cc(CC(C)C)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21;2.9
CHEMBL180155;Rattus norvegicus;C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;2.7
CHEMBL1801506;Mus musculus;CC(C)Cc1nc2nccnc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;6.8
CHEMBL1801504;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2ccc(F)c(F)c2[nH]1;0.39
CHEMBL1801490;Mus musculus;CC(C)Cc1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;1.1
CHEMBL1801482;Mus musculus;CC(C)c1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;0.7
CHEMBL1801474;Mus musculus;Cc1ncsc1-c1nc2ccccc2n1Cc1cc(=O)[nH]c2c(F)c(F)ccc12;1.2
CHEMBL1801279;Rattus norvegicus;O=C1NC2(CC2)Cc2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)cc1-3;1.9
CHEMBL1801145;Rattus norvegicus;Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)N1CC(F)(F)C1;8.88
CHEMBL1801095;Rattus norvegicus;Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)N(C)C;6.95
CHEMBL1801092;Rattus norvegicus;CC(=O)N(C)C(C)(C)[C@@H]1CC2(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)c2cc(Cl)c(C)cc21;10.4
CHEMBL1801062;Mus musculus;O=c1cc(Cn2c(C3CC(F)(F)C3)nc3nccnc32)c2cccc(F)c2[nH]1;0.67
CHEMBL1801060;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2cccc(F)c2[nH]1;0.47
CHEMBL1800911;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1;0.8
CHEMBL1800236;Rattus norvegicus;COc1ccc2nc(C)cc(SCC(=O)N/N=C/c3cc(OC)c(OC)c(OC)c3)c2c1;17.4
CHEMBL1797509;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCCc3ccccc3)ccc21;2.9
CHEMBL1797508;Rattus norvegicus;CC1=C(CNCCC(=O)O)CCc2cc(OCCCCc3ccccc3)ccc21;0.86
CHEMBL1797410;Rattus norvegicus;Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1;1.6
CHEMBL1797387;Rattus norvegicus;Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl;3.0
CHEMBL1797113;Rattus norvegicus;COc1cc(-c2cc(C)c(N[C@@H](C)c3ccc(F)cc3)nn2)ccc1-n1cnc(C)c1.Cl;1.4
CHEMBL1796298;Rattus norvegicus;O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1;2.4
CHEMBL1796063;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C;17.0
CHEMBL1795884;Mus musculus;Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1-c1ccc(C(=O)NC2CCN(C)CC2)cc1;1.82
CHEMBL1795875;Mus musculus;CN1CCC(NC(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1;1.95
CHEMBL1793896;Mus musculus;C=Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2;2.58
CHEMBL1793892;Mus musculus;CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1;1.53
CHEMBL1784577;Rattus norvegicus;Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1;0.4
CHEMBL1784567;Rattus norvegicus;Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2ncnc2n1;1.4
CHEMBL1784367;Rattus norvegicus;Cc1cnc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1;2.0
CHEMBL1784366;Rattus norvegicus;Cc1nsc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784365;Rattus norvegicus;Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1;2.0
CHEMBL1784364;Rattus norvegicus;Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784363;Rattus norvegicus;Cc1ccccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784362;Rattus norvegicus;O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1;2.0
CHEMBL1784361;Rattus norvegicus;Cc1ccncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784360;Rattus norvegicus;Cc1cc(S(C)(=O)=O)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784359;Rattus norvegicus;CS(=O)(=O)c1ccc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C2CC2)c1;2.0
CHEMBL1784358;Rattus norvegicus;Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784349;Rattus norvegicus;Cc1ncccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784340;Rattus norvegicus;Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;3.0
CHEMBL1784339;Rattus norvegicus;Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;2.0
CHEMBL1784338;Rattus norvegicus;Cc1cc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C)cn1;2.0
CHEMBL1784130;Sus scrofa;C[C@@H]1NC(c2ccc(=O)n(C(F)F)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1;2.6
