chembl_id;organism;canonical_smiles;T1/2 /hr
CHEMBL4084495;Mus musculus;CCCNC(=O)[C@H]1C[C@@H]2CCC[C@H](C1)[C@H]2NC(=O)c1cc2sc(Br)nc2n1Cc1ccc(OC)cc1;1.09
CHEMBL4084415;Rattus norvegicus;O=C(CNC(=O)Cc1ccccc1)NO;0.29
CHEMBL4084391;Mus musculus;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncc(-c2cnn(C)c2)c1;0.87
CHEMBL4084296;Mus musculus;CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C(C)C)cc2)CC1;0.177
CHEMBL4084295;Mus musculus;O=C(NCCCCc1ccccc1)n1nnc2ncccc21;0.08333
CHEMBL4084227;Mus musculus;[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)OCC)ncn1-2;5.85
CHEMBL4084184;Rattus norvegicus;CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(c2cccc(O)c2)C3)cc1;0.03333
CHEMBL4084182;Mus musculus;N=C(NCCCOc1ccc(F)cc1)Nc1ccc(Cl)cc1;3.0
CHEMBL4084078;Rattus norvegicus;COc1ccc(Sc2ccc(Sc3ccccn3)nc2C(=O)Nc2ncc(SCC(=O)O)s2)cc1;2.1
CHEMBL4084050;Mus musculus;CCc1ccn2ccnc2c1N1CCCN([C@@H](CC(N)=O)C2CCN(C(=O)[C@H]3C[C@@H]4CC[C@H]3O4)CC2)CC1;0.61
CHEMBL4084041;Mus musculus;CNc1ncnc2c1ncn2[C@@H]1O[C@H](CN(C)C/C=C\CN)[C@@H](O)[C@H]1O;1.5
CHEMBL4084025;Mus musculus;Cc1c(Oc2cnc(C(=O)NC(C)CO)cn2)ccc2c1B(O)OC2;2.7
CHEMBL408401;Rattus norvegicus;CN(c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1)C1CCCCC1;1.667
CHEMBL408398;Rattus norvegicus;N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)NCCN(CC(N)=O)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O;1.667
CHEMBL4083939;Mus musculus;[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)NC3CC3)ncn1-2;0.295
CHEMBL4083936;Mus musculus;O=C(Nc1ccc2sc(-c3ccccc3)nc2c1)N1CCCC1;0.3
CHEMBL4083906;Mus musculus;Cl.Cn1cccc1C(=O)N[C@@H](CCn1ccnc1)C(=O)NCc1ccccc1;0.6417
CHEMBL4083899;Mus musculus;CC1(C)CC(c2ccc(S(=O)(=O)Nc3cc4c(=O)[nH]ccc4cc3F)s2)=CNC1=O;5.2
CHEMBL4083844;Mus musculus;CC1(C)O[C@@H]2[C@@H](CN(C/C=C\CN)CCF)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1;1.5
CHEMBL4083840;Rattus norvegicus;Cc1nnc2c(Nc3cccc(CNC(=O)C(C)C)c3)nc3ccccc3n12;3.0
CHEMBL4083733;Rattus norvegicus;Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN4CCC(CN(C)Cc5ccccn5)CC4)c3)c(=O)n12;10.9
CHEMBL4083649;Rattus norvegicus;Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(F)cc3Br)n2)ccc1[N+](=O)[O-];0.5
CHEMBL4083582;Rattus norvegicus;Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN4CCC(CN(C)CC(C)C)CC4)c3)c(=O)n12;12.0
CHEMBL4083572;Mus musculus;Cc1cc(-c2cnn(C)c2)cc(C2CCN(C(=O)c3cc(C(C)C)n[nH]3)C2)n1;0.3
CHEMBL4083549;Mus musculus;CN(Cc1ccc(C(F)(F)F)nc1)c1cc(C(=O)Nc2nncs2)ncn1;3.0
CHEMBL4083548;Rattus norvegicus;O=C(O)c1cc(F)c2nc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)F)noc3C3CC3)C4)sc2c1;3.7
CHEMBL4083511;Rattus norvegicus;COC(=O)[C@@H](N)CCC(=O)Nc1ccc(COC2=C(C#N)[C@H](O)[C@]3(C)C4=CC(=O)[C@@H]5[C@@H]6CC(C)(C)CC[C@]6(C(=O)OC)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)cc1;1.307
CHEMBL4083504;Mus musculus;COc1ncc(-c2ccc3ncc(NC(=O)CN4CCOCC4)c(OC)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F;1.6
CHEMBL4083436;Mus musculus;O=C(Nc1ccc(Cl)cc1)C1CN(C(=O)c2cccc(-c3ncccn3)c2)CC(F)(F)C1;0.1983
CHEMBL4083370;Rattus norvegicus;O=C(O)CCn1c(=O)oc2cc(OCC3CC3)c(Cl)cc21;0.68
CHEMBL4083365;Mus musculus;COc1ccc(F)c(-c2ccc(Cc3ccc(N4C[C@H](C(F)(F)F)C[C@@H]4CC(=O)O)cc3)c(C)c2)c1;7.0
CHEMBL4083317;Mus musculus;CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)c3)nc2n(CCC)c1=O;2.4
CHEMBL4083298;Rattus norvegicus;CC1(C)CCC2(CC1)N[C@@H](C(=O)Nc1ccc(C(=O)O)cc1)[C@H](c1cccc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21;4.5
CHEMBL4083167;Rattus norvegicus;N#C/C(=C\c1ccoc1)C(=O)OC1CCCCC1;0.4167
CHEMBL4083081;Rattus norvegicus;Cc1nnc2sc(C(=O)NC3CN(c4ccc(C(F)(F)F)nc4)C3)c(N)c2c1C;1.3
CHEMBL4083079;Rattus norvegicus;CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]1C/C=C\C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCC(=O)N2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O;3.9
CHEMBL4083065;Mus musculus;CCC(C)(C)C(=O)N(O)Cc1cc(F)c(F)c(F)c1;0.1315
CHEMBL4083023;Rattus norvegicus;O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cncc21;4.3
CHEMBL4083006;Rattus norvegicus;C[C@@H](c1cccc([C@H](C)C2CC2)c1O)C1CC1;0.5167
CHEMBL4082978;Rattus norvegicus;C[C@H](Nc1nc(N)nc(N)c1Cl)c1nc2c(Cl)cc(F)cc2c(=O)n1-c1cc[nH]n1;2.69
CHEMBL4082856;Rattus norvegicus;C[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CCO1;0.52
CHEMBL4082784;Mus musculus;COC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc1-2;2.147
CHEMBL4082745;Rattus norvegicus;Cc1ccc(Oc2nc3cc(-c4ccc(-c5ccccc5)cc4)c(Cl)cc3[nH]2)cc1C(=O)O;2.1
CHEMBL4082682;Rattus norvegicus;CCOC(=O)/C(C#N)=C/c1cc2ccccc2[nH]1;0.06667
CHEMBL4082678;Rattus norvegicus;CCCCCCCN1[C@@H]2CC[C@@H]1CC(c1cccc(O)c1)C2;0.05
CHEMBL4082639;Rattus norvegicus;Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Br)cc3Cl)n2)ccc1[N+](=O)[O-];0.5
CHEMBL4082531;Mus musculus;O=S(=O)(c1ccc(O)cc1O)N1Cc2cc(O)cc(O)c2C1;1.667
CHEMBL4082503;Rattus norvegicus;O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccc(NC2CCC2)cc1;0.5
CHEMBL4082496;Mus musculus;[2H]C([2H])([2H])Oc1ccc2c3nn(-c4ccccc4OC([2H])([2H])[2H])c(=O)c-3c[nH]c2c1;13.9
CHEMBL4082473;Rattus norvegicus;COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br.CS(=O)(=O)O.O;0.95
CHEMBL4082423;Rattus norvegicus;O=[N+]([O-])c1cn2c(n1)O[C@H](COc1ccc(-c3ccc(F)cc3)nc1)CC2;3.2
CHEMBL4082422;Mus musculus;NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n(C3CCCNC3)c2n1;3.1
CHEMBL4082420;Rattus norvegicus;C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1;0.1667
CHEMBL4082366;Rattus norvegicus;CC(C)(O)CC(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1;4.8
CHEMBL4082308;Rattus norvegicus;CC(=O)OCC1CN(S(=O)(=O)c2ccc(F)cc2)CCN1C(C)=O;0.5
CHEMBL4082301;Rattus norvegicus;COc1cccc(C)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@@H](C)C[C@@H](C)C3)CC2)c(C)o1;0.07667
CHEMBL4082283;Rattus norvegicus;CCOc1ccc(Cc2cc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1;3.4
CHEMBL4082191;Mus musculus;[2H]c1cc(C(=O)NC([2H])([2H])[2H])c(F)c([2H])c1N1C(=S)N(c2cnc(C#N)c(C(F)(F)F)c2)C(=O)C12CCC2;54.9
CHEMBL4082159;Mus musculus;Cl.NC[C@H]1OB(O)c2c(OCCO)ccc(Cl)c21;3.6
CHEMBL4082129;Rattus norvegicus;NC(=O)c1cccc(C2C[C@H]3CC[C@H](C2)N3CCCCN2C(=O)c3ccccc3C2=O)c1;1.5
CHEMBL4082067;Mus musculus;[2H]C([2H])([2H])Oc1ccc(-n2nc3c4cc(Cl)ccc4[nH]cc-3c2=O)cc1;4.4
CHEMBL4082045;Rattus norvegicus;Cc1ccc2c(c1)C=Cc1cc(C)ccc1C2c1cn(Cc2ccc(C(=O)Nc3nnn[nH]3)o2)c(=O)[nH]c1=S;2.12
CHEMBL4082012;Mus musculus;O=C1NC(=S)n2c1cc1ccc(Oc3ccccc3)cc1c2=O;0.4667
CHEMBL4081974;Rattus norvegicus;COC(=O)N[C@@H]1CC(C)(C)c2ccc(Nc3nc(NCC(F)F)c4occc4n3)cc2NC1=O;2.0
CHEMBL4081917;Rattus norvegicus;Cc1ccc([C@@H](C)Oc2cc3onc(CCC(=O)O)c3cc2Cl)nn1;1.5
CHEMBL4081890;Mus musculus;NS(=O)(=O)c1ccc(Cc2c(-c3cccc(-c4ccccc4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1;0.5
CHEMBL4081779;Mus musculus;O=C(NCCCCc1ccccc1)n1c(=O)[nH]c2ccccc21;2.0
CHEMBL4081711;Rattus norvegicus;CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F;1.4
CHEMBL4081710;Rattus norvegicus;O=C(O)c1ccc(NC(=O)[C@@H]2c3cccc(N4CCNCC4=O)c3CCN2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1;0.75
CHEMBL4081679;Rattus norvegicus;O=C(CCC1CCCCC1)NO;0.06
CHEMBL4081630;Mus musculus;CCCCc1ccc(Nc2nc(C(C)(C)C(=O)O)cs2)cc1;5.0
CHEMBL4081629;Rattus norvegicus;Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCC(C)(C)CC3)CC2)c(C)o1;0.5
CHEMBL4081617;Mus musculus;CCOC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1;0.3767
CHEMBL4081580;Rattus norvegicus;Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3C[C@@H](C)C[C@@H](C)C3)CC2)c(C)s1;0.1233
CHEMBL4081565;Rattus norvegicus;O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccc(N2CC[C@@H](F)C2)cc1;0.5
CHEMBL4081564;Rattus norvegicus;O=C(NO)C1(C(=O)NCc2ccccc2)CC1;6.0
CHEMBL4081556;Rattus norvegicus;O=C(Nc1ccccc1N1CCOCC1)c1cccc(-c2ccccn2)c1;2.417
CHEMBL4081530;Mus musculus;FC1(F)CCC(C(CC2CCCCN2)C2CCCCC2)CC1;1.2
CHEMBL4081497;Rattus norvegicus;Cc1nc(NC2CCCC2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cn2)n1;4.2
CHEMBL4081453;Rattus norvegicus;COc1cccc(C(=O)N[C@H]2C[C@@](N)(C(=O)O)[C@@H]3[C@@H](C(=O)O)[C@H]23)c1;3.1
CHEMBL4081385;Mus musculus;O=c1[nH]ccc2cc(F)c(NS(=O)(=O)c3ccc(N4C[C@H](F)[C@H](O)C4)s3)cc12;2.8
CHEMBL4081368;Mus musculus;CN(Cc1cccc(CNc2ccnc3cc(Cl)ccc23)c1)Cc1ccccn1;0.09817
CHEMBL4081345;Mus musculus;CC(C)c1cc(C(=O)N2CCc3ccccc32)no1;0.08333
CHEMBL4081259;Rattus norvegicus;O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccncc2)c1;0.6983
CHEMBL4081213;Mus musculus;N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3cccnc3)n2)CC1;0.94
CHEMBL4081181;Rattus norvegicus;O=C(Nc1nc(-c2ccccc2)cs1)[C@@H]1CCCN1C(=O)[C@H](NC(=O)N1CCCC1)c1ccccc1;2.4
CHEMBL4081126;Rattus norvegicus;Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3cc(F)c(F)cc3F)n2)ccc1[N+](=O)[O-];0.5
CHEMBL4080995;Mus musculus;O=C(O)CCc1cc(F)c(OCc2c(-c3ccccc3)noc2C(F)(F)F)c(F)c1;2.58
CHEMBL4080971;Rattus norvegicus;O=C(CCC12CC3CC(CC(C3)C1)C2)NO;0.5
CHEMBL4080942;Rattus norvegicus;Cc1c(-c2ccc(N3CCC(F)CC3)cc2)[nH]c2cc(F)cc(F)c2c1=O;0.14
CHEMBL4080933;Mus musculus;O=C(Nc1ccc(Cl)cc1)C1CN(C(=O)c2cccc(-c3cn[nH]c3)c2)CC(F)(F)C1;0.2167
CHEMBL4080878;Rattus norvegicus;Cc1ccc(OC2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cn1;1.7
CHEMBL4080875;Mus musculus;CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(C(F)(F)F)cc4)cc3)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O;6.04
CHEMBL4080863;Rattus norvegicus;Cc1ccc([C@@H](C)Oc2cc3onc(CCC(=O)O)c3cc2Cl)nc1;3.6
CHEMBL4080797;Mus musculus;COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1;10.2
CHEMBL4080789;Rattus norvegicus;C=C1C(=O)O[C@H]2c3c(C)c(OCc4ccccc4Br)cc(C)c3CC[C@@H]12;1.76
CHEMBL4080667;Mus musculus;O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1;2.0
CHEMBL4080665;Rattus norvegicus;Nc1ncnc2c1c(Oc1cccc(Cl)c1)nn2CC1CCNC(=O)C1;1.0
CHEMBL4080647;Rattus norvegicus;CCOC(=O)/C(C#N)=C/c1ccoc1;0.06667
CHEMBL4080594;Rattus norvegicus;COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3)nc12;5.4
CHEMBL4080552;Rattus norvegicus;Nc1ncnc2c1c(Cc1cc(F)cc(F)c1)nn2CC1CCNCC1;1.0
CHEMBL4080523;Rattus norvegicus;COCCNCc1cccc(Cc2c([C@H](C)Nc3ncnc(N)c3C#N)cc3scc(C)n3c2=O)c1;1.3
CHEMBL4080520;Rattus norvegicus;CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C(C)C;2.9
CHEMBL4080507;Rattus norvegicus;CC(CCc1ccccc1)(C(=O)NO)S(=O)(=O)c1ccccc1;6.0
CHEMBL4080397;Rattus norvegicus;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C)C(C)C;0.03167
CHEMBL4080388;Rattus norvegicus;O=C1NC(=O)/C(=C/c2ccc(-c3ccc(-n4c(-c5cccs5)cc(/C=C5\SC(=O)NC5=O)c4-c4cccs4)cc3)cc2)S1;5.0
CHEMBL4080382;Rattus norvegicus;COc1cnc(-n2ccnn2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12;1.6
CHEMBL4080373;Mus musculus;COC(=O)c1ccc(C(=O)Nc2ccc(-c3ccc(C(=O)Nc4cccc5cccc(S(=O)(=O)O)c45)cc3)cc2)cc1;2.0
CHEMBL4080362;Rattus norvegicus;CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCC5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1;2.2
CHEMBL4080310;Rattus norvegicus;O=C(Cn1c(-c2ncco2)cc2ccccc21)NCc1nc2ccccc2[nH]1;2.3
CHEMBL4080226;Rattus norvegicus;COc1cc(N2CC[C@@H](Oc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)[C@H](C)C2)c(Cl)cn1;1.35
CHEMBL4080222;Rattus norvegicus;O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)cc1F)N1CC(O)C1;3.5
CHEMBL4080195;Rattus norvegicus;Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccccc3Br)n2)ccc1[N+](=O)[O-];0.5
CHEMBL4080149;Rattus norvegicus;Cc1cccc(-c2nc(CN3CCC(C(=O)NCCCN4C[C@@H](C)C[C@@H](C)C4)CC3)c(C)o2)c1;0.5
CHEMBL4080142;Mus musculus;[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)NCC)ncn1-2;4.55
CHEMBL4080100;Mus musculus;CC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O;1.5
CHEMBL4080076;Rattus norvegicus;Cc1c(-c2ccc(N3CCC(F)(F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O;3.0
CHEMBL4080005;Rattus norvegicus;Cc1c(-c2ccc(N3CC[C@H](F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O;3.0
CHEMBL408;Rattus norvegicus;Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2;4.01
CHEMBL4079954;Rattus norvegicus;C1CCC(C(CC2CCCCN2)C2CCC2)CC1;0.1667
CHEMBL4079933;Mus musculus;COc1ccc(CN(CC(=O)N2CCC(N)CC2)c2ccc(C#N)cc2)cc1F;6.417
CHEMBL4079929;Mus musculus;Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(O)C(C)(C)O1;0.4215
CHEMBL4079877;Rattus norvegicus;CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C;2.2
CHEMBL4079856;Rattus norvegicus;Cc1ccc(-n2nccn2)c(C(=O)N2C[C@@H]3CN(c4nc5ccccc5o4)C[C@@H]3C2)c1;1.9
CHEMBL4079845;Rattus norvegicus;CCN(CC)CCCCNC(=O)C1CCN(Cc2nc(-c3ccc(OC)c(OC)c3)oc2C)CC1;0.5
CHEMBL4079798;Mus musculus;Cc1cc(-c2ccc(Cn3c(C)nc4c(N5CCOCC5)ncnc43)cc2)ccn1;0.3983
CHEMBL4079773;Mus musculus;CO[C@H]1C[C@@H](C)C/C(C)=C/[C@@H](CC(=O)N2CCCC2)C(=O)C[C@H](O)[C@@H](C)[C@@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@H]1[C@@H](OC)C[C@H]2C;0.714
CHEMBL4079769;Rattus norvegicus;CC(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)C(CO)C1;4.0
CHEMBL4079749;Mus musculus;CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1;2.43
CHEMBL4079748;Rattus norvegicus;O=S(=O)(Nc1ncc(F)s1)c1cc(Cl)c(NC[C@H]2NCCC=C2c2ccc(F)cc2)cc1F;1.59
CHEMBL4079746;Rattus norvegicus;N#CCN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1;9.98
CHEMBL4079706;Mus musculus;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)[C@H](CCCNC(=O)COc1ccc(-c2ccc(F)cc2F)cc1C(=O)O)NC(=O)CC[C@H](NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C;4.983
CHEMBL4079697;Rattus norvegicus;C[C@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn32)CC1;5.0
CHEMBL4079634;Rattus norvegicus;CCC(=O)N1CCN(C(=O)c2ccccc2)CC1COC;4.0
CHEMBL4079632;Mus musculus;[2H]C([2H])([2H])Oc1ccc2c3nn(-c4ccc(OC([2H])([2H])[2H])nc4)c(=O)c-3c[nH]c2c1;14.5
CHEMBL407959;Rattus norvegicus;COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(C)=O)c3ncc(-c4ccccc4)[nH]3)c2c1;1.3
CHEMBL4079357;Rattus norvegicus;Cc1cccc(Cl)c1-c1nc(CN2CCC(C(=O)NCCCN3CCC(C)(C)CC3)CC2)c(C)o1;0.07333
CHEMBL4079355;Rattus norvegicus;C[C@@H](c1ccc(OC(F)F)cc1)N1CC[C@](CC(C)(C)O)(c2ccc(F)cc2)OC1=O;1.0
CHEMBL4079278;Mus musculus;S=C(NCCc1nc(-c2ccccc2)cs1)c1ccccc1;0.08333
CHEMBL4079276;Rattus norvegicus;Cc1cncc(Cc2cc(-c3ccccc3)no2)c1;0.5
CHEMBL4079272;Mus musculus;CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1;0.57
CHEMBL4079239;Rattus norvegicus;C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl;8.6
CHEMBL4079236;Rattus norvegicus;Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCCN3C[C@@H](C)C[C@@H](C)C3)CC2)c(C)o1;0.2
CHEMBL4079217;Rattus norvegicus;COc1ccc2ncc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1;1.3
CHEMBL4079206;Mus musculus;CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1;4.65
CHEMBL4079193;Rattus norvegicus;Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)N=C(c1cccc([N+](=O)[O-])c1)N2;0.7
CHEMBL4079178;Mus musculus;CS(=O)(=O)Nc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1;1.0
CHEMBL4079112;Rattus norvegicus;[2H]C([2H])([2H])Oc1ccc(-n2nc3c4ccc(OC([2H])([2H])[2H])cc4[nH]cc-3c2=O)cc1;3.52
CHEMBL4079102;Rattus norvegicus;CC1=CCC[C@H]1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)C(C)(C)CF)c1O;2.5
CHEMBL4079100;Rattus norvegicus;Cc1ccc(Sc2ccc(Sc3nnc[nH]3)nc2C(=O)Nc2ncns2)cn1;2.7
CHEMBL4079093;Rattus norvegicus;Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc(-c2ccccc2)cc1;2.417
CHEMBL4079081;Mus musculus;CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(C4=CCN(C(=O)CO)CC4)cc3OC[C@@H]12;8.23
