chembl_id,organism,canonical_smiles,IC50 /nM
CHEMBL603439,Mus musculus,CSc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,151880.0
CHEMBL603434,Mus musculus,O=C1OC(=O)C(c2ccc3c(c2)OCO3)=C1c1ccccc1,328680.0
CHEMBL603,Rattus norvegicus,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,66.2
CHEMBL602661,Rattus norvegicus,CCCCCCCCCCCCCCCCOC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1,20000.0
CHEMBL602556,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,248280.0
CHEMBL602460,Rattus norvegicus,CCCCCCCCCCCCCCCCN(C(C)=O)C(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1,13000.0
CHEMBL602459,Rattus norvegicus,CCCCCCCCC/C=C\CCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2)N1,8300.0
CHEMBL602458,Rattus norvegicus,CCCCCCCCC#CCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1,6600.0
CHEMBL602253,Rattus norvegicus,CCCCCC/C=C\CCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1,7600.0
CHEMBL601914,Rattus norvegicus,Brc1ccc2[nH]c3c[n+](CCCc4ccccc4)ccc3c2c1.[Br-],27500.0
CHEMBL601719,Mus musculus,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,980.0
CHEMBL601604,Rattus norvegicus,OC(CN1CCN(Cc2ccccc2)CC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,3673.0
CHEMBL601322,Mus musculus,CN1/C(=C/c2cccc[n+]2C)Sc2ccccc21.[I-],2500.0
CHEMBL600838,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(N)cc1,35270.0
CHEMBL600614,Mus musculus,COC(=O)[C@]12CC[C@@H](C)[C@@](C)(O)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,15600.0
CHEMBL600380,Rattus norvegicus,CC(=O)Nc1ccc(C2N[C@H](C(=O)Nc3ccc4cc5ccccc5cc4c3)CS2)cc1,2600.0
CHEMBL600379,Rattus norvegicus,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC3=CC4CC5C=CC=CC5C4C=C3)CS2)cc1,5400.0
CHEMBL600181,Rattus norvegicus,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC3C4CC5CC(C4)CC3C5)CS2)cc1,20000.0
CHEMBL6,Ovis aries,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,80.0
CHEMBL599883,Rattus norvegicus,COc1nncc(-c2cnnc(SC)n2)n1,33000.0
CHEMBL59977,Mus musculus,Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,44600.0
CHEMBL599750,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)cc2)N1,8400.0
CHEMBL599749,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2cccc(OC)c2)N1,3600.0
CHEMBL599748,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2OC)N1,17200.0
CHEMBL599620,Mus musculus,O=C1C2=C(C(=O)c3ccccc31)[C@H]1Oc3ccc([N+](=O)[O-])cc3[C@H]1CO2,12100.0
CHEMBL599619,Mus musculus,O=C1C2=C(C(=O)c3ccccc31)[C@H]1Oc3ccccc3[C@H]1CO2,18500.0
CHEMBL599414,Rattus norvegicus,Brc1cccc2c1[nH]c1c[n+](Cc3ccc4ccccc4c3)ccc12.[Br-],3700.0
CHEMBL598855,Mus musculus,OCCNc1nc2ccccc2c2[nH]c3ccccc3c12,830.0
CHEMBL598800,Rattus norvegicus,O=[N+]([O-])c1ccc(C[n+]2ccc3c(c2)[nH]c2ccc(Br)cc23)cc1.[Br-],18100.0
CHEMBL598735,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(N)=O)cc2)N1,6700.0
CHEMBL598716,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NS(C)(=O)=O)cc2)N1,20000.0
CHEMBL598685,Rattus norvegicus,CC(C)NCC(O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,2613.0
CHEMBL598664,Rattus norvegicus,CCCCCCCCC/C=C/CCCCCCCNC(=O)[C@@H]1CSC(c2cc(OC)c(OC)c(OC)c2)N1,6800.0
CHEMBL598607,Rattus norvegicus,O=[N+]([O-])c1ccc(C[n+]2ccc3c(c2)[nH]c2ccc(Cl)cc23)cc1.[Br-],42200.0
CHEMBL598597,Rattus norvegicus,Fc1cccc(C[n+]2ccc3c(c2)[nH]c2ccc(Br)cc23)c1.[Br-],41500.0
CHEMBL598596,Rattus norvegicus,Fc1ccc(C[n+]2ccc3c(c2)[nH]c2ccc(Br)cc23)cc1.[Br-],22600.0
CHEMBL598595,Rattus norvegicus,COC(=O)CCC[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12.[Br-],162300.0
CHEMBL598585,Rattus norvegicus,CC[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12.[I-],78800.0
CHEMBL598527,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(NC(=O)CCl)cc2)N1,9400.0
CHEMBL598519,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2cccc(NC(C)=O)c2)N1,4900.0
CHEMBL598518,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccccc2NC(C)=O)N1,13200.0
CHEMBL598404,Rattus norvegicus,Fc1ccc(C[n+]2ccc3c(c2)[nH]c2ccc(Cl)cc23)cc1.[Br-],111300.0
CHEMBL598403,Rattus norvegicus,Clc1ccc2[nH]c3c[n+](Cc4ccccc4)ccc3c2c1.[Br-],27000.0
CHEMBL598402,Rattus norvegicus,CCCC[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[I-],74000.0
CHEMBL598304,Rattus norvegicus,CCCCCCCCC/C=C/CCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1,9400.0
CHEMBL598303,Rattus norvegicus,CCCCCCCCC/C=C\CCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1,10000.0
CHEMBL598302,Rattus norvegicus,CCCCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(OC)c(OC)c2)N1,11800.0
CHEMBL597913,Rattus norvegicus,CC(=O)Nc1ccc(C2N[C@H](C(=O)NC34CC5CC(CC(C5)C3)C4)CS2)cc1,20000.0
CHEMBL597912,Rattus norvegicus,CCCCCCCCCCCCCCCCCCN(C)C(=O)[C@@H]1CSC(c2ccc(NC(C)=O)cc2)N1,9200.0
CHEMBL597807,Mus musculus,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@H]1CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2OC(=O)CN1CCCCC1,11000.0
CHEMBL597787,Rattus norvegicus,Clc1ccc2[nH]c3c[n+](CCCc4ccccc4)ccc3c2c1.[Br-],71300.0
CHEMBL597703,Rattus norvegicus,CCCCCCCCCCCCCCCCNC(=O)[C@@H]1CSC(c2ccc(N(C)C)cc2)N1,10000.0
CHEMBL597419,Mus musculus,CN(C)CCCNc1nc2ccccc2c2[nH]c3ccccc3c12,1180.0
CHEMBL597404,Mus musculus,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@H]1CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2OC(=O)CN1CCOCC1,11500.0
CHEMBL597165,Rattus norvegicus,Fc1ccc(C[n+]2ccc3c(c2)[nH]c2c(Br)cccc23)cc1.[Br-],17500.0
CHEMBL597164,Rattus norvegicus,C=CC[n+]1ccc2c(c1)[nH]c1c(Br)cccc12.[Br-],112200.0
CHEMBL597163,Rattus norvegicus,CC[n+]1ccc2c(c1)[nH]c1c(Br)cccc12.[I-],153400.0
CHEMBL596960,Rattus norvegicus,Brc1ccc2[nH]c3c[n+](Cc4ccc5ccccc5c4)ccc3c2c1.[Br-],5100.0
CHEMBL596792,Mus musculus,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@H]1CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2OC(=O)CN,11100.0
CHEMBL596294,Mus musculus,CCCNC(=O)CNc1ccc([N+](=O)[O-])cc1,256000.0
CHEMBL596112,Rattus norvegicus,Cn1ccc2nc3ccccc3c-2c1.I,290000.0
CHEMBL596084,Mus musculus,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)NC2=O)cc1,260760.0
CHEMBL595857,Mus musculus,C[S+]([O-])c1ccc(C2=C(c3ccc(F)cc3)C(=O)NC2=O)cc1,242040.0
CHEMBL595853,Mus musculus,CSc1ccc(C2=C(c3ccc(N(C(C)=O)C(C)=O)cc3)C(=O)OC2=O)cc1,276610.0
CHEMBL595852,Mus musculus,CSc1ccc(C2=C(c3ccc(NC(C)=O)cc3)C(=O)OC2=O)cc1,249750.0
CHEMBL595851,Mus musculus,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(=O)OC2=O)cc1,271240.0
CHEMBL595838,Mus musculus,NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,158180.0
CHEMBL595837,Mus musculus,C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,303220.0
CHEMBL595821,Mus musculus,O=C1NC(=O)C(c2ccc3c(c2)OCO3)=C1c1ccccc1,195360.0
CHEMBL595777,Mus musculus,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,160000.0
CHEMBL595776,Mus musculus,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C(=O)O)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,160000.0
CHEMBL595775,Mus musculus,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C(F)(F)F)C(F)(F)F)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,160000.0
CHEMBL595774,Mus musculus,C=CCCC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC=C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,160000.0
CHEMBL595665,Rattus norvegicus,Cn1ccc2nccc-2c1.I,340000.0
CHEMBL595627,Mus musculus,COc1cccc(C2=C(c3ccccc3)C(=O)NC2=O)c1,259630.0
CHEMBL595596,Mus musculus,O=C1NC(=O)C(c2ccc(O)c(O)c2)=C1c1ccccc1,206590.0
CHEMBL595595,Mus musculus,O=C1NC(=O)C(c2cccc(O)c2)=C1c1ccccc1,158010.0
CHEMBL595551,Mus musculus,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]1CCC/C=C\CCC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,160000.0
CHEMBL595536,Mus musculus,Cc1cc(N)c2ccccc2n1,50000.0
CHEMBL595384,Mus musculus,CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)NC2=O)cc1,171200.0
CHEMBL595376,Mus musculus,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC3)cc1,61000.0
CHEMBL595153,Mus musculus,CSc1ccc(C2=C(c3ccc(O)cc3)C(=O)NC2=O)cc1,124740.0
CHEMBL595,Rattus norvegicus,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,100.0
CHEMBL594928,Mus musculus,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cnccn2)cc1,256000.0
CHEMBL594927,Mus musculus,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Cl)cc2)n1,256000.0
CHEMBL594925,Mus musculus,Cc1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)n[nH]1,256000.0
CHEMBL594467,Rattus norvegicus,Cn1ccc2ccncc21,680000.0
CHEMBL594400,Rattus norvegicus,Cn1ccc2ncccc21,680000.0
CHEMBL594246,Rattus norvegicus,Cn1cc2ccccc2c2nc3ccccc3c1-2.I,2200.0
CHEMBL594240,Rattus norvegicus,Cn1ccc2c3ccccc3nc-2c1,490000.0
CHEMBL594199,Mus musculus,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc3[nH]ncc3c2)cc1,256000.0
CHEMBL594198,Rattus norvegicus,N=C(N)c1ccc(-c2ncc(-c3ccc(C(=N)N)nc3)cn2)cc1,5300.0
CHEMBL594030,Rattus norvegicus,Cn1cc2ccccc2c2ccnc1-2,152800.0
CHEMBL594009,Mus musculus,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2=O)cc1,265890.0
CHEMBL593930,Rattus norvegicus,Cn1cc2ccccc2c2nc3ccccc3c1-2,1480.0
CHEMBL593929,Rattus norvegicus,Cn1cccc2nccc1-2,680000.0
CHEMBL593792,Rattus norvegicus,Cn1cc2ccccc2c2c3ccccc3nc1-2.I,1500.0
CHEMBL593769,Mus musculus,COc1cc(C2=C(c3ccccc3)C(=O)OC2=O)cc(OC)c1OC,312560.0
CHEMBL593688,Rattus norvegicus,Cn1cccc2c3ccccc3nc1-2.I,235700.0
CHEMBL593502,Mus musculus,CC(=O)Oc1ccc(C2=C(c3ccc([S+](C)[O-])cc3)C(=O)OC2=O)cc1,261900.0
CHEMBL593501,Mus musculus,CSc1ccc(C2=C(c3ccc(OC(C)=O)cc3)C(=O)OC2=O)cc1,333940.0
CHEMBL593500,Mus musculus,COc1ccc(C2=C(c3ccc([S+](C)[O-])cc3)C(=O)OC2=O)cc1,283660.0
CHEMBL593268,Mus musculus,CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(=O)OC2=O)cc1,261820.0
CHEMBL593264,Mus musculus,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ncccn2)cc1,256000.0
CHEMBL593231,Rattus norvegicus,Cn1cccc2nc3ccccc3c1-2.I,132500.0
CHEMBL593094,Rattus norvegicus,Cn1cccc2c3ccccc3nc1-2,299600.0
CHEMBL593073,Rattus norvegicus,c1ccc2c(c1)ncc1[nH]ccc12,173200.0
CHEMBL593072,Rattus norvegicus,C[n+]1ccc2cc[nH]c2c1.[I-],680000.0
CHEMBL593018,Rattus norvegicus,Cn1cc2nccc-2c2ccccc21,159900.0
CHEMBL592412,Rattus norvegicus,C=CC[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[Br-],126500.0
CHEMBL592162,Rattus norvegicus,CC[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[I-],113000.0
CHEMBL591981,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Br)cc1,7360.0
CHEMBL591980,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,20460.0
CHEMBL591979,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(F)cc1,67570.0
CHEMBL591920,Rattus norvegicus,CC(=O)Nc1ccc(C2N[C@H](C(=O)Nc3ccc(-c4ccccc4)cc3)CS2)cc1,9500.0
CHEMBL591748,Rattus norvegicus,Cc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,4900.0
CHEMBL590014,Rattus norvegicus,CCCC[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12.[I-],68700.0
CHEMBL590,Oryctolagus cuniculus,CC1=CC(=O)c2ccccc2C1=O,2000.0
CHEMBL589837,Rattus norvegicus,CC(=O)Nc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,52020.0
CHEMBL589836,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1ccccc1,70030.0
CHEMBL589703,Rattus norvegicus,OC(CN1CCN(Cc2ccccc2)CC1)Cn1c2ccccc2c2ccccc21,10786.0
CHEMBL589607,Rattus norvegicus,CC1CCc2ccccc2N1,248610.0
CHEMBL589568,Rattus norvegicus,CC1CCc2ccccc2N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,186970.0
CHEMBL589527,Rattus norvegicus,C[n+]1ccc2c(c1)[nH]c1ccc(Br)cc12.[I-],86100.0
CHEMBL587142,Mus musculus,COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc(Cl)c5ccccc45)c(Cl)c3)c2c1,50000.0
CHEMBL585938,Mus musculus,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@](C)(CCCC(C)CCCC(C)C)O2,10000.0
CHEMBL585929,Rattus norvegicus,CC1=CC(C)(C)Nc2ccc(OC(=O)c3cccc(C(=O)Oc4ccc5c(c4)C(C)=CC(C)(C)N5)c3)cc21,63000.0
CHEMBL585919,Rattus norvegicus,COc1cc(OC)cc(C(=O)Oc2ccc3c(c2)C(C)=CC(C)(C)N3Cc2ccc(Cl)cc2)c1,190000.0
CHEMBL585844,Mus musculus,CN1C=CC(=Cc2sc3ccccc3[n+]2C)C=C1.[I-],2800.0
CHEMBL585793,Rattus norvegicus,OC(CN1CCN(Cc2ccccc2)CC1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,3599.0
CHEMBL585745,Rattus norvegicus,COc1cccc(COc2ccc3c(c2)C(C)=CC(C)(C)N3)c1,61000.0
CHEMBL585718,Rattus norvegicus,COC(=O)c1[nH]c2ccc(Br)cc2c1Sc1cc(O)c(OC)c(OC)c1,230.0
CHEMBL585547,Rattus norvegicus,Clc1ccc(C2CC3(N4CCCCC4)CCN(CCc4ccccc4)C2C(c2ccc(Cl)cc2)C3)cc1,7890.0
CHEMBL585479,Rattus norvegicus,CCn1c(=O)/c(=C/C=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccc(F)cc2[n+]1CCO.[Cl-],169100.0
CHEMBL585309,Rattus norvegicus,CCN1C(=O)/C(=C/C=C2\Sc3ccccc3N2C)S/C1=N\c1sc2ccccc2[n+]1C.[Cl-],155700.0
CHEMBL585162,Rattus norvegicus,c1ccc(C2CC3(N4CCCCC4)CCN(CCN4CCCC4)C2C(c2ccccc2)C3)cc1,155700.0
CHEMBL584913,Rattus norvegicus,Cn1c(=O)/c(=C/N=c2\ccccn2C)s/c1=C\c1sc2ccc(F)cc2[n+]1C.[Br-],31700.0
CHEMBL584818,Rattus norvegicus,CCn1c(=O)/c(=C/C=C2\Sc3ccccc3N2C)s/c1=C\c1sc2ccc(F)cc2[n+]1C.[Cl-],173700.0
CHEMBL584715,Rattus norvegicus,OC(CN1CCOCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,11585.0
CHEMBL584696,Rattus norvegicus,CCCN1C=CC=c2o/c(=C/C=c3\s/c(=C\c4sc5ccccc5[n+]4C)n(CC)c3=O)nc21.[Cl-],1440.0
CHEMBL584196,Rattus norvegicus,CSCC[C@@H]1NC(=O)c2csc(n2)CNC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CSC1=N2,153000.0
CHEMBL584100,Rattus norvegicus,c1ccc(C2CC3(N4CCCC4)CCN(CCN4CCCC4)C2C(c2ccccc2)C3)cc1,58220.0
CHEMBL584,Rattus norvegicus,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,100.0
CHEMBL583882,Rattus norvegicus,CN(C)C12CCN(CCc3ccccc3)C(C(c3ccc(Cl)cc3)C1)C(c1ccc(Cl)cc1)C2,3400.0
CHEMBL583579,Rattus norvegicus,COc1ccc(CN2c3ccc(O)cc3C(C)=CC2(C)C)cc1,6200.0
CHEMBL583466,Rattus norvegicus,CN(C)C12CCN(CCc3ccccc3)C(C(c3ccccc3)C1)C(c1ccccc1)C2,4600.0
CHEMBL583463,Rattus norvegicus,CCCCCCCC(=O)Oc1ccc2c(c1)C(C)=CC(C)(C)N2Cc1ccccc1,220000.0
CHEMBL580701,Rattus norvegicus,OC(CNC1CCCCC1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,3339.0
CHEMBL58,Mus musculus,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,42000.0
CHEMBL579228,Rattus norvegicus,CC1=CC(C)(C)Nc2ccc(OCCc3ccccc3)cc21,83000.0
CHEMBL579024,Rattus norvegicus,CC(=O)Oc1ccc2c(c1)C(C)=CC(C)(C)N2C(C)=O,160000.0
CHEMBL578831,Rattus norvegicus,CC(=O)Oc1ccc2c(c1)N(Cc1ccccc1)C(C)(C)C=C2C,71000.0
CHEMBL578555,Rattus norvegicus,CC1=CC(C)(C)N(Cc2ccncc2)c2ccc(O)cc21,13000.0
CHEMBL578399,Rattus norvegicus,CN1CCC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,92080.0
CHEMBL578347,Mus musculus,O=C(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccc([N+](=O)[O-])cc1,32000.0
CHEMBL578211,Mus musculus,CN1C(=O)CC[C@H]1c1cccnc1,1500000.0
CHEMBL577940,Mus musculus,O=C(/C=C/c1ccc2nonc2c1)c1ccc(Cl)cc1,251000.0
CHEMBL577708,Mus musculus,O=C(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccccc1,47000.0
CHEMBL577468,Rattus norvegicus,CC(=O)Oc1ccc2c(c1)C(C)=CC(C)(C)N2Cc1cccc(C)c1,28000.0
CHEMBL577467,Rattus norvegicus,COc1cc(COc2ccc3c(c2)C(C)=CC(C)(C)N3)cc(OC)c1,68000.0
CHEMBL577334,Rattus norvegicus,O=C(Oc1ccc2ncccc2c1)c1ccc2c(c1)OCO2,40000.0
CHEMBL577328,Rattus norvegicus,COc1ccccc1COc1ccc2c(c1)C(C)=CC(C)(C)N2,48000.0
CHEMBL576699,Rattus norvegicus,CC1=CC(C)(C)Nc2ccc(OC(=O)c3ccc4c(c3)OCO4)cc21,29000.0
CHEMBL576677,Rattus norvegicus,COC(=O)c1[nH]c2ccc(Br)cc2c1Cc1cc(O)c(OC)c(OC)c1,230.0
CHEMBL576675,Rattus norvegicus,COc1cc(Sc2c[nH]c3ccc(Br)cc23)cc(O)c1OC,210.0
CHEMBL576469,Rattus norvegicus,c1ccc(CCN2CCC3(N4CCCCC4)CC(c4ccccc4)C2C(c2ccccc2)C3)cc1,8400.0
CHEMBL576463,Rattus norvegicus,CC(=O)Oc1ccc2c(c1)C(C)=CC(C)(C)N2Cc1ccc(Cl)cc1,22000.0
CHEMBL575440,Rattus norvegicus,CC[C@H](C)[C@H]1NC(=O)c2coc(n2)[C@H](C(C)C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](C)NC(=O)c2csc1n2,106000.0
CHEMBL575230,Rattus norvegicus,CC1=CC(C)(C)Nc2ccc(OCc3ccccc3)cc21,56000.0
CHEMBL575020,Rattus norvegicus,CC1=CC(C)(C)Nc2ccc(O)cc21,18000.0
CHEMBL575019,Rattus norvegicus,CC1=CC(C)(C)N(Cc2ccc(C)cc2)c2ccc(O)cc21,8100.0
CHEMBL575018,Rattus norvegicus,COc1cc(CN2c3ccc(O)cc3C(C)=CC2(C)C)cc(OC)c1,11000.0
CHEMBL575017,Rattus norvegicus,COc1cc(CN2c3ccc(OC(C)=O)cc3C=CC2(C)C)cc(OC)c1,10000.0
CHEMBL575,Mus musculus,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,116000.0
CHEMBL573221,Rattus norvegicus,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,100000.0
CHEMBL573,Mus musculus,O=C(O)c1cccnc1,1000000.0
