chembl_id;organism;canonical_smiles;LD50 /mg.kg-1
CHEMBL3634812;Rattus norvegicus;O=C(c1ccc(F)cc1F)C1CCN(CCCOc2ccc(-c3nc4ccccc4o3)cc2)CC1;369.1
CHEMBL3632994;Rattus norvegicus;Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2;500.0
CHEMBL3629809;Mus musculus;CCOc1cccc2cc(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)c(=O)oc12;1000.0
CHEMBL3629472;Mus musculus;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(C)cc3oc2=O)cc1;1000.0
CHEMBL3621634;Mus musculus;Oc1ccc(/C=C/c2ccc(O)c3ncccc23)cc1;2000.0
CHEMBL3621333;Rattus norvegicus;CC[N+]1(Cc2ccccc2[N+](=O)[O-])CCCCCn2c(C)cc(=O)n(c2=O)CCCCC[N+](CC)(Cc2ccccc2[N+](=O)[O-])Cc2ccc(cc2)C1.[Br-].[Br-];15.5
CHEMBL3621322;Rattus norvegicus;CC[N+](CC)(CCCCCn1c(C)cc(=O)n(CCCCC[N+](CC)(CC)Cc2ccccc2[N+](=O)[O-])c1=O)Cc1ccccc1[N+](=O)[O-].[Br-].[Br-];0.008
CHEMBL3617052;Mus musculus;CC1=CN=C(C)C1C(=O)O[C@@H](C)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]12O[C@@]4(O)CC[C@@]1(C)[C@H](CC=C23)C4;0.002
CHEMBL3616933;Mus musculus;CCC(C)CCC(O)CC(=O)N[C@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O;6.0
CHEMBL3612560;Mus musculus;Cc1ccc(C2=NN(c3ccc([N+](=O)[O-])cc3)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612559;Mus musculus;O=[N+]([O-])c1ccc(N2N=C(c3ccc(F)cc3)CC2c2cn(-c3ccccc3)nc2-c2ccc(Cl)c(Cl)c2)cc1;500.0
CHEMBL3612558;Mus musculus;O=[N+]([O-])c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2cn(-c3ccccc3)nc2-c2ccc(Cl)c(Cl)c2)cc1;500.0
CHEMBL3612557;Mus musculus;Cc1ccc(C2=NN(c3ccccc3)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612556;Mus musculus;Fc1ccc(C2=NN(c3ccccc3)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612555;Mus musculus;Clc1ccc(C2=NN(c3ccccc3)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612554;Mus musculus;CCC(=O)N1N=C(c2ccc(C)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612553;Mus musculus;CCC(=O)N1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612552;Mus musculus;CCC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612551;Mus musculus;CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612550;Mus musculus;CC(=O)N1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612549;Mus musculus;CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612548;Mus musculus;Cc1ccc(C2=NN(C=O)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612547;Mus musculus;O=CN1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612546;Mus musculus;O=CN1N=C(c2ccc(Cl)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1;500.0
CHEMBL3612545;Mus musculus;Cc1ccc(C2=NNC(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612544;Mus musculus;Fc1ccc(C2=NNC(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612543;Mus musculus;Clc1ccc(C2=NNC(c3cn(-c4ccccc4)nc3-c3ccc(Cl)c(Cl)c3)C2)cc1;500.0
CHEMBL3612314;Mus musculus;COc1ncc(-c2ccc3nc(NC(=O)NCCN4CCN(C)CC4)sc3c2)cc1NS(=O)(=O)c1ccc(F)cc1;300.0
CHEMBL3612312;Mus musculus;COc1ncc(-c2ccc3nc(NC(=O)NCCN4CCCC4)sc3c2)cc1NS(=O)(=O)c1ccc(F)cc1;300.0
CHEMBL3612310;Mus musculus;CCN(CC)CCNC(=O)Nc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1;320.0
CHEMBL3612199;Mus musculus;CNC(=O)Nc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1;40.0
CHEMBL3609575;Mus musculus;C[C@H]1COc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.N=C(N)NCCC[C@H](N)C(=O)O.O;1402.0
CHEMBL36082;Mus musculus;COC1=C(C)C(=O)C2=C(C1=O)[C@H](CC(=O)ON)[C@@]1(OC)[C@@H]3[C@H](CN21)N3C;9.0
CHEMBL3601925;Mus musculus;CCN(CC)CCNC(=O)Nc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1;513.0
CHEMBL3601923;Mus musculus;COc1ncc(-c2ccc3nc(NC(=O)NC4CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1;118.0
CHEMBL3601922;Mus musculus;CCCNC(=O)Nc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1;156.0
CHEMBL36008;Mus musculus;CC1=C(N)C(=O)C2=C(C1=O)N1C[C@H]3[C@H](N3C)[C@]1(O)[C@@H]2CC(=O)ON;150.0
CHEMBL35952;Mus musculus;C=C1C2=C(C(=O)C(C)=C(OC)C2=O)N2C[C@H]3[C@H](N3C)[C@]12O;12.0
CHEMBL359414;Mus musculus;CN1CCO[C@@H]2c3cccc4c3c(cn4C)C[C@H]21;200.0
CHEMBL359276;Mus musculus;Clc1ccc(Cc2cc(-c3ccccc3)nnc2NCCN2CCOCC2)cc1;180.0
CHEMBL359160;Mus musculus;C=CCNC(=O)/C=C/c1ccccc1;300.0
CHEMBL35914;Mus musculus;COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CC(=O)ON)[C@@]1(O)[C@@H]3[C@H](CN21)N3C;7.5
CHEMBL359058;Mus musculus;Cc1cc(C2CCCCC2)nnc1NCCN1CCOCC1;43.0
CHEMBL359039;Mus musculus;CCOC(=O)C(C)(C)C(=O)N1CCSC1COc1ccccc1OC;1000.0
CHEMBL359030;Mus musculus;O=C(Oc1ccccc1)C1CCN(C2(c3ccccc3)CCCCC2)CC1;300.0
CHEMBL358946;Mus musculus;CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2cccs2)n2c1CCC2;35.0
CHEMBL358915;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CC(C)=O;1000.0
CHEMBL358831;Mus musculus;COc1ccccc1OCC1N(C(=O)CC(=O)O)CC[S+]1[O-];1000.0
CHEMBL358730;Mus musculus;COc1ccccc1OCC1N(C(=O)CS(C)(=O)=O)CC[S+]1[O-];1000.0
CHEMBL358722;Mus musculus;O=C(O)C1CSCN1;164.0
CHEMBL358707;Mus musculus;O=C(O)Cc1cc(F)cc(-c2ccc(Cl)cc2)c1;283.0
CHEMBL3586273;Mus musculus;CN1C=C(C(N)=O)[C@@H]2C[C@H](O)[C@@](NC(=O)CS(N)(=O)=O)(C(=O)O)[C@@H]2C1;0.3
CHEMBL358376;Mus musculus;O=C(O)Cc1cccc(-c2ccc(Cl)cc2)c1;238.0
CHEMBL3582240;Mus musculus;CC1(C)CC[C@]23CC[C@]4(C)[C@](C(=O)C=C5[C@@]6(C)C=C(C#N)C(=O)C(C)(C)[C@@H]6CC[C@]54C)([C@@H]2C1)N(C1CCCCC1)C3=O;540.7
CHEMBL358224;Mus musculus;C/C(=C\c1cccc(C(F)(F)F)c1)C(=O)NC1CC1;700.0
CHEMBL358175;Mus musculus;CC1=CSC2=NC3CCCCC3N12;20.0
CHEMBL358125;Mus musculus;CCOC(=O)[C@@H]1CSC(COc2ccccc2OC)N1C(=O)CSC(C)=O;672.0
CHEMBL358010;Mus musculus;c1ccc(-c2cc(Cc3ccc4ccccc4c3)c(NCCN3CCOCC3)nn2)cc1;275.0
CHEMBL3576925;Mus musculus;COc1ccc(Cl)c(C)c1C(=O)O[C@@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@H]3CCC[C@@H]4[C@@H]3C=C[C@H]3CCCC/C=C/[C@@H]5C=C(C(=O)O)[C@H](C)C[C@]56OC(=O)C(=C6O)OC(=O)[C@]34C)C(O)[C@@H]2O)O[C@H](C)[C@H]1O;295.0
CHEMBL357373;Mus musculus;CC(C(=O)O)c1cccc(-c2ccc(Cl)cc2)c1;283.0
CHEMBL356812;Mus musculus;CC(C(=O)O)c1ccc2c(c1)SC[C@H]1CCCC[C@@H]1C2=O;200.0
CHEMBL356709;Mus musculus;COc1ccccc1OC[C@@H]1SCCN1C(=O)CSC(C)=O;1000.0
CHEMBL356637;Mus musculus;[2H]c1c([2H])c(C(C)C)c(O)c(C(C)C)c1[2H];35.0
CHEMBL356532;Mus musculus;Cc1c(F)c(N2CC[C@H](N)C2)nc2c1c(=O)c(C(=O)O)cn2C1CC1;2500.0
CHEMBL356465;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)C(C)(C)C;1000.0
CHEMBL356373;Mus musculus;CCN(CC)CCNc1nnc(-c2ccccc2)cc1C;80.0
CHEMBL356264;Mus musculus;CC(C(=O)O)c1cc(Cl)cc(-c2ccccc2)c1;168.0
CHEMBL356253;Mus musculus;COc1ccccc1OCC1SCCN1C(C)=O;552.0
CHEMBL356224;Mus musculus;c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1;150.0
CHEMBL356192;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)Cn1ccnc1;966.0
CHEMBL355962;Mus musculus;CC(=O)SCC(=O)N1CCSC1COc1ccccc1C;1000.0
CHEMBL355894;Mus musculus;CCOC(=O)N1CCN(C2=Nc3cc(F)ccc3Nc3sc(CC)cc32)CC1;800.0
CHEMBL355893;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(c2cccc(Cl)c2)CC1;400.0
CHEMBL355872;Mus musculus;CCc1cc2c(s1)Nc1ccc(SC)cc1N=C2N1CCN(C)CC1;200.0
CHEMBL355865;Mus musculus;CCN[C@H]1[C@H]2C3C4C[C@H]2[C@H]2C4CC3C12CC;462.0
CHEMBL355835;Mus musculus;CCN(CC)CC(=O)N(C)c1ccc(Sc2ccc(Cl)cc2)cc1;45.0
CHEMBL355770;Mus musculus;Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCNCC1;400.0
CHEMBL355724;Mus musculus;CC(=O)c1cc2c(s1)Nc1ccccc1C(N1CCN(C)CC1)=N2;400.0
CHEMBL355702;Rattus norvegicus;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1;75.0
CHEMBL355641;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCCN1CCN(C)CC1;400.0
CHEMBL355537;Mus musculus;CCc1cc2c(s1)Nc1cc(F)cc(F)c1N=C2N1CCN(C)CC1;600.0
CHEMBL355535;Mus musculus;CCc1cc2c(s1)Nc1ccc(Cl)cc1C(N1CCN(C)CC1)=N2;100.0
CHEMBL355485;Mus musculus;CN1CCN(c2cccc3c2N=C2SC=CC2N=C3)CC1;50.0
CHEMBL355386;Mus musculus;c1ccc(CN2CCN(C3=Nc4ccccc4Nc4cscc43)CC2)cc1;800.0
CHEMBL355305;Mus musculus;CN1CCN(C2=Nc3cc(F)ccc3Nc3sc(C(C)(C)C)cc32)CC1;400.0
CHEMBL355175;Mus musculus;Cc1cc2c(s1)C(N1CCN(C)CC1)=Nc1cc(F)ccc1N2;150.0
CHEMBL355129;Mus musculus;CN1CCN(C2=Nc3cc(F)ccc3Nc3sc(-c4ccccc4)cc32)CC1;400.0
CHEMBL355039;Mus musculus;CCCCN[C@H]1[C@H]2C3C4C[C@H]2[C@H]2C4CC3C12C;150.0
CHEMBL355032;Mus musculus;CCCN1CCN(C2=Nc3ccccc3Nc3sc(CC)cc32)CC1;200.0
CHEMBL354839;Mus musculus;OCCCN1CCN(C2=Nc3ccccc3Nc3cscc32)CC1;400.0
CHEMBL354828;Mus musculus;CCc1cc2c(s1)Nc1ccc(S(C)(=O)=O)cc1N=C2N1CCN(C)CC1;400.0
CHEMBL354827;Rattus norvegicus;CCC(=O)N(c1ccccc1)[C@H]1CCN2C[C@H](c3ccccc3)c3ccccc3[C@@H]2C1;1000.0
CHEMBL354700;Mus musculus;O=C(Cn1ccnc1)c1ccccc1-c1ccccc1;360.0
CHEMBL354638;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2NCCN1CCCC1;400.0
CHEMBL354557;Mus musculus;NCCCNC(=O)c1c[nH]c2nc(N)nc(O)c12;100.0
CHEMBL3544971;Mus musculus;C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.O=S(=O)(O)O;123.4
CHEMBL354425;Mus musculus;CCc1cc2c(s1)Nc1cc(C)ccc1N=C2N1CCN(C)CC1;150.0
CHEMBL354358;Mus musculus;CC(C)c1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1;50.0
CHEMBL354302;Mus musculus;CN1CCN(C2=Nc3cc(Cl)c(Cl)cc3Nc3cscc32)CC1;400.0
CHEMBL354081;Mus musculus;CN(C)CC(=O)N(C)c1ccc(Sc2ccccc2)cc1;50.0
CHEMBL354054;Mus musculus;c1ccc(CN2CCN(C3=Nc4ccccc4Nc4ccsc43)CC2)cc1;400.0
CHEMBL354034;Mus musculus;CCc1cc2c(s1)Nc1ccc(Cl)cc1N=C2N1CCNCC1;400.0
CHEMBL353871;Mus musculus;CCN(CC)CC(=O)Nc1ccccc1Sc1ccc(Cl)cc1;35.0
CHEMBL353858;Mus musculus;CCN(CC)CC(=O)Nc1ccc(Sc2ccc(Cl)cc2)cc1;275.0
CHEMBL353833;Mus musculus;OCCN1CCN(C2=Nc3cc(F)ccc3Nc3ccsc32)CC1;400.0
CHEMBL353814;Mus musculus;CN1CCN(C2=Nc3cc(C(F)(F)F)ccc3Nc3cscc32)CC1;200.0
CHEMBL353799;Rattus norvegicus;C[S+]([O-])CC(=O)/C=N/O;400.0
CHEMBL353765;Mus musculus;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccsc32)CC1;50.0
CHEMBL353692;Mus musculus;CCc1cc2c(s1)Nc1ccccc1N=C2N1CCN(CC)CC1;200.0
CHEMBL353622;Mus musculus;CN1CCN(C2=Nc3ccccc3Nc3ccsc32)CC1;100.0
CHEMBL353620;Mus musculus;CN1CCN(C2=Nc3ccc(C(F)(F)F)cc3Nc3cscc32)CC1;600.0
CHEMBL353293;Mus musculus;COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2;200.0
CHEMBL353083;Mus musculus;CCCN1CCC[C@@H]2[C@@H](c3ccccc3)c3ccccc3[C@@H]21;57.0
CHEMBL353071;Mus musculus;CN1CC(C(=O)N(C)c2ccc(Sc3ccccc3)cc2)C(=O)C1=O;1000.0
CHEMBL353022;Mus musculus;O=C1NC(=O)C(c2ccc(C(F)(F)F)cc2)(c2ccc(C(F)(F)F)cc2)N1;40.0
CHEMBL353008;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(CCO)CC1;400.0
CHEMBL352952;Mus musculus;CC(C)C(N)C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL352867;Mus musculus;CCc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(c2ccccc2)CC1;400.0
CHEMBL352650;Mus musculus;CCNC(=O)/N=C1\SCCN1C;1110.0
CHEMBL352611;Mus musculus;CCc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1;150.0
CHEMBL352373;Rattus norvegicus;CCC(=O)N1c2ccccc2[C@H]2CN(CCc3ccccc3)CC[C@H]21;650.0
CHEMBL352366;Mus musculus;CC(=O)Oc1ccccc1C(=O)N(C)c1ccc(Sc2ccccc2)cc1;1000.0
CHEMBL352346;Mus musculus;Nc1ccc([C@H]2c3ccccc3[C@@H]3NCCC[C@H]23)cc1;43.0
CHEMBL352316;Mus musculus;CCC(=O)N1CCN(C2=Nc3cc(F)ccc3Nc3cscc32)CC1;400.0
CHEMBL352216;Mus musculus;CC(C)(C)C1=CSC2=NC3CCCCC3N12;20.0
CHEMBL352080;Mus musculus;CC(C)(C(=O)c1ccc(-c2ccccc2)cc1)n1ccnc1;1870.0
CHEMBL352058;Mus musculus;O=C(CC12CCCN1CCC2)Nc1c(Cl)cccc1Cl;200.0
CHEMBL351953;Mus musculus;CCN(CC)CCOc1ccc(Cl)cc1O/C(=C/c1ccccc1)C(C)=O;170.0
CHEMBL351793;Mus musculus;CSC(=Cc1cccc(C)[n+]1C)SC.[I-];50.0
CHEMBL351684;Mus musculus;Cc1cccc(C)c1NC(=O)C12CCCN1CCC2;603.0
CHEMBL351589;Mus musculus;Cc1ccc(NC(=O)CC23CCCN2CCC3)cc1C;559.0
CHEMBL351582;Mus musculus;CC1=C(C(=O)Nc2c(C)cc(C)cc2C)SC2=NC(C)(C)CN21;60.0
CHEMBL351135;Mus musculus;COC(=O)NC1=NC(c2cc(OC)cc(OC)c2)CN1;300.0
CHEMBL351034;Mus musculus;CC(C(=O)c1ccc(-c2ccccc2)cc1)n1ccnc1;87.5
CHEMBL350854;Mus musculus;Cc1cccc(NC(=O)CC23CCCN2CCC3)c1C;469.0
CHEMBL350843;Mus musculus;O=C(Cn1ccnc1)c1ccc(Cl)cc1Cl;420.0
CHEMBL350790;Mus musculus;O=C1CN=C(c2ccccc2F)c2cc(F)ccc2N1C1CCNCC1;939.0
CHEMBL350767;Mus musculus;OC(Cn1ccnc1)c1cccc2ccccc12;300.0
CHEMBL350761;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCC(O)CN1CCN(C)CC1;175.0
CHEMBL350721;Mus musculus;C/C=C(/Oc1ccccc1OCCN(CC)CC)C(C)=O;80.0
CHEMBL350673;Mus musculus;CCOC(=O)NC1=NC(c2ccc(O)cc2)CN1C(C)C;200.0
CHEMBL350664;Rattus norvegicus;CCCn1c(-c2ccc(OC)cc2)nc2c3ccccc3ccc21;1000.0
CHEMBL350534;Mus musculus;CN1CCC(N2C(=O)CN=C(c3ccccc3F)c3cc(Cl)ccc32)CC1;489.0
CHEMBL350409;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1cc(Cl)ccc1OCCN(C(C)C)C(C)C;165.0
CHEMBL350367;Mus musculus;OC(Cn1ccnc1)c1ccc2ccccc2c1;300.0
CHEMBL350350;Mus musculus;CN(C(=O)CNC(=O)C(N)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL350342;Mus musculus;COC(=O)NC1=NCC(Oc2cccc(C)c2)CN1;700.0
CHEMBL350271;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCN1CCCCC1;63.0
CHEMBL350242;Mus musculus;COC1=C(Cl)C(=O)c2ccccc2C1=O;14.0
CHEMBL350238;Mus musculus;CC(C)COC(=O)NC1=NC(c2ccccc2)CN1;700.0
CHEMBL350137;Mus musculus;CCN[C@H]1[C@H]2C3C4C[C@H]2[C@H]2C4CC3C12c1ccccc1;261.0
CHEMBL350073;Mus musculus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCCN(C(C)C)C(C)C;125.0
CHEMBL350020;Mus musculus;COC(=O)NC1=NC(c2ccc(Cl)cc2)CN1C;200.0
CHEMBL349838;Rattus norvegicus;CC(=O)/C(=C\c1ccccc1)Oc1ccccc1OCC(O)CNC(C)(C)C;17.0
CHEMBL349790;Mus musculus;CC1=C(C(=O)Nc2c(C)cc(C)cc2C)SC2=NC(C)CN21;400.0
CHEMBL349787;Mus musculus;COC(=O)NC1=NC(c2ccc(Cl)cc2)CN1;500.0
CHEMBL349641;Mus musculus;O=C(Cn1ccnc1)c1ccc(O)c(O)c1;1000.0
CHEMBL349560;Mus musculus;CC1=CSC2=NC(C)(C)CN12;60.0
CHEMBL349558;Mus musculus;COC(=O)NC1=NC(c2ccc(OC(C)=O)cc2)CN1C;700.0
CHEMBL349471;Mus musculus;Cc1ccccc1NC(=O)CC12CCCN1CCC2;385.0
CHEMBL349380;Rattus norvegicus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4oc(=O)oc4C)CC3)cc21;4000.0
CHEMBL349312;Mus musculus;CC1=C(C(=O)Nc2c(C)cc(C)cc2C)SC2=NCCN21;60.0
CHEMBL349249;Mus musculus;O=C(CCn1ccnc1)c1ccc(CCc2ccccc2)cc1;2100.0
CHEMBL349111;Mus musculus;COC(=O)NC1=NC(c2ccccc2Cl)CN1C;238.0
CHEMBL349007;Mus musculus;CN1CCC(N2C(=O)CN=C(c3ccccc3)c3cc(Cl)ccc32)CC1;548.0
CHEMBL348903;Mus musculus;CCOC(=O)NC1=NCC2c3ccccc3CCN12;200.0
CHEMBL348699;Mus musculus;Cc1cc(-c2ccsc2)nnc1NCCN1CCOCC1;72.0
CHEMBL348670;Mus musculus;O=C(O)[C@@H]1CSC(COc2ccccc2O)N1;1000.0
CHEMBL348636;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2C)cc1;1000.0
CHEMBL348476;Mus musculus;Cc1c(F)c(N2CC3CCC2CN3)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F;2500.0
CHEMBL348416;Mus musculus;Cc1c(F)c(N2CC[C@H](N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1;2500.0
CHEMBL34833;Mus musculus;CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-];108.0
CHEMBL348309;Rattus norvegicus;CC(C)Oc1ccc(-c2nc3c4ccccc4ccc3n2C)cc1;500.0
CHEMBL348208;Mus musculus;C/C(C(N)=O)=C(\C)c1cccc(C(F)(F)F)c1;600.0
CHEMBL348206;Mus musculus;COc1ccccc1OCC1N(C(=O)C[S+](C)[O-])CC[S+]1[O-];1000.0
CHEMBL348183;Mus musculus;Cc1cc(-c2ccc(N)cc2)nnc1NCCN1CCOCC1;15.0
CHEMBL348178;Mus musculus;COC(=O)NC1=NC(c2ccc(C)cc2)CN1;1000.0
CHEMBL348173;Mus musculus;CCSC(=Cc1cccc[n+]1C)SCC.[I-];20.0
CHEMBL348109;Mus musculus;COC(=O)NC1=NC(c2ccccc2)CN1Cc1ccccc1;200.0
CHEMBL348106;Mus musculus;CS/C(=C\c1ccc2ccccc2[n+]1C)N1CCN(CCCO)CC1.[I-];10.0
CHEMBL348091;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)(C)C)cc1;1000.0
CHEMBL347692;Mus musculus;COc1ccc2c(ccc(C=C(SC)SC)[n+]2C)c1.[I-];30.0
CHEMBL347607;Mus musculus;CSC(=Cc1c2ccccc2cc[n+]1C)SC.[I-];15.0
CHEMBL347502;Mus musculus;CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC;1000.0
CHEMBL347491;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)CSC(C)=O;1000.0
CHEMBL347377;Mus musculus;COC(=O)NC1=NC2(CCc3ccccc32)CN1;700.0
CHEMBL347326;Mus musculus;CCCN1CCO[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21;200.0
CHEMBL347295;Mus musculus;CN[C@H]1CCN(c2nc3c(c(C)c2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1;2500.0
CHEMBL347281;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)C(C)SC(C)=O;1000.0
CHEMBL347247;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2CC(C)C)cc1;1000.0
CHEMBL347237;Rattus norvegicus;CCC(CC)n1c(-c2ccc(OC)cc2)nc2c3ccccc3ccc21;1000.0
CHEMBL347163;Mus musculus;COC(=O)NC1=NC(c2ccc([S+](C)[O-])cc2)CN1C;1000.0
CHEMBL347089;Mus musculus;COc1ccccc1OCC1SCCN1C(=O)/C=C/c1ccc(O)c(O)c1;1000.0
CHEMBL347045;Mus musculus;NC1=NC(c2c(Cl)cccc2Cl)CN1;70.0
CHEMBL347043;Rattus norvegicus;COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1;1000.0
CHEMBL347034;Mus musculus;COC(=O)NC1=NC(c2cccc(F)c2)CN1;200.0
CHEMBL346904;Mus musculus;Cc1ccccc1-c1cc(C)c(NCCN2CCOCC2)nn1;5.0
CHEMBL346809;Rattus norvegicus;CC(=O)Nc1ccc(-c2nc3c4ccccc4ccc3n2C)cc1;500.0
CHEMBL346699;Mus musculus;CCN1CC(c2ccccc2)N=C1NC(=O)OC;117.0
CHEMBL346690;Mus musculus;CN1CCC(N2C(=O)CN=C(c3ccccc3)c3ccccc32)CC1;425.0
CHEMBL346434;Mus musculus;CC(C)=CCN1CCCC2CC1c1ccccc12.O=C(O)C(=O)O;130.0
CHEMBL346366;Mus musculus;CSC(=Cc1cccc(C=C(SC)SC)[n+]1C)SC.[I-];25.0
CHEMBL346362;Mus musculus;CCOC(=O)NC1=NC(c2ccccc2Cl)CN1C;200.0
CHEMBL346353;Mus musculus;CS(=O)(=O)C1=C(c2ccccc2)N2CCN=C2S1;1000.0
CHEMBL346322;Rattus norvegicus;COc1ccc(-c2nc3c(ccc4ccccc43)[nH]2)cc1;1000.0
CHEMBL346308;Mus musculus;CCOc1ccccc1C1CN=C(NC(=O)OC)N1;700.0
CHEMBL346306;Mus musculus;COC(=O)NC1=NC(c2cccc(OC)c2)CN1;700.0
CHEMBL346135;Mus musculus;CCN(CC)CCNc1ccccc1-c1ccccc1NC(=O)Cc1ccc([N+](=O)[O-])cc1;1129.0
CHEMBL346132;Mus musculus;COC(=O)NC1=NC(c2ccc(C(C)C)cc2)CN1;500.0
CHEMBL346105;Mus musculus;CS/C(=C\c1ccc2ccccc2[n+]1C)N1CCCCC1.[I-];5.0
CHEMBL34606;Mus musculus;CC(=O)N1N=C2/C(=C/c3cccc(C(F)(F)F)c3)CS(=O)(=O)CC2C1c1cccc(C(F)(F)F)c1;7200.0
