chembl_id;organism;canonical_smiles;F /%
CHEMBL551052;Rattus norvegicus;CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2cnc(-c3ccc(OC)nc3)cc21;21.0
CHEMBL551051;Rattus norvegicus;O=C(N[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21)c1ccccn1;56.0
CHEMBL551031;Rattus norvegicus;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3cccnc3)ncnc21;11.0
CHEMBL550971;Mus musculus;CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(OC4CCN(C)CC4)cc3)nc1-2.Cl;38.0
CHEMBL550859;Rattus norvegicus;COc1ccc2c(c1)c1c(n2Cc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)CCN(CCC(=O)O)C1;47.0
CHEMBL550519;Rattus norvegicus;CCn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21;16.0
CHEMBL550436;Rattus norvegicus;C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O;25.0
CHEMBL550424;Rattus norvegicus;CC(C)(CC(=O)NC1CC1)CC(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2;30.0
CHEMBL550405;Rattus norvegicus;COCCNS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1;22.0
CHEMBL550356;Mus musculus;C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(N2CCC(C(N)=O)CC2)cc1Cl;35.0
CHEMBL550215;Rattus norvegicus;C[C@H](C1CC1)n1cc(Cl)nc(Nc2c(Cl)cc(C(F)(F)F)cc2Cl)c1=O;37.0
CHEMBL550206;Rattus norvegicus;CCCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1;72.0
CHEMBL550175;Mus musculus;C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl;50.0
CHEMBL550172;Mus musculus;COc1ccc(C(=O)Nc2ncc(Cc3cccc(C(F)(F)F)c3)s2)cc1OCCO;12.0
CHEMBL550126;Rattus norvegicus;CCCCOc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1;84.0
CHEMBL550070;Rattus norvegicus;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(c1)ncn2Cc1cccc(C(=O)O)c1;26.0
CHEMBL550055;Rattus norvegicus;O=C(Nc1nnc(-c2c(Cl)cccc2Cl)s1)c1ccc2c(c1)NCCO2;70.0
CHEMBL550038;Rattus norvegicus;CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O;17.0
CHEMBL549730;Mus musculus;C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C;54.0
CHEMBL549449;Rattus norvegicus;CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3CCCN2CCN(S(C)(=O)=O)CC2)cc2ccccc21;38.0
CHEMBL549437;Rattus norvegicus;Cc1cccc(C)c1-c1nnc(NC(=O)c2ccc3c(c2)OCCO3)s1;51.0
CHEMBL546009;Mus musculus;CN1CCOc2ccc(Nc3nnc(-c4cccc(-c5cccnc5)c4)o3)cc2C1;26.6
CHEMBL545921;Rattus norvegicus;CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl.Cl;1.0
CHEMBL545465;Rattus norvegicus;CCOC(=O)[C@H]1CC2(CCN(C(=O)[C@@H](CCCc3ccccc3)NC(=O)C(C)(C)N)CC2)c2ccccc21.Cl;4.5
CHEMBL543039;Mus musculus;Cl.Nc1ncnc2c1ncn2OCCOCP(=O)(Oc1ccccc1)Oc1ccccc1;50.0
CHEMBL542000;Mus musculus;O=C(O)c1n[nH]c2c1CC(c1cc(F)ccc1F)CC2;53.0
CHEMBL541973;Rattus norvegicus;CC(C)CC(c1nnnn1C)N(CC(C)C)c1ccc(C#N)c(Cl)c1;100.0
CHEMBL541488;Rattus norvegicus;CC(C)=CCC/C(C)=C/CN(CCNC1C2CC3CC(C2)CC1C3)C(=O)OCOC(=O)C(C)C.O=C(O)/C=C\C(=O)O;91.4
CHEMBL541438;Rattus norvegicus;N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F;110.0
CHEMBL541265;Rattus norvegicus;O=C(/C=C/c1cc(O)cc2c1[C@H](C(O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;2.3
CHEMBL540964;Rattus norvegicus;C[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1;27.0
CHEMBL540888;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1F)Cc1cc(F)c(F)cc1F;26.0
CHEMBL540716;Mus musculus;CC(=O)NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O;2.0
CHEMBL540715;Mus musculus;NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)NC1CC1;6.0
CHEMBL540704;Rattus norvegicus;CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21;13.0
CHEMBL540620;Mus musculus;Cl.O=C(NCc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccc([N+](=O)[O-])o1;80.0
CHEMBL540115;Rattus norvegicus;COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1.Cl;57.0
CHEMBL539927;Rattus norvegicus;Oc1ccc([C@@H]2Sc3cc(O)ccc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1;10.0
CHEMBL539863;Rattus norvegicus;Cc1cccc(NC(=N)c2ccc(-c3ccc(Cl)cc3)o2)c1.Cl;67.0
CHEMBL539734;Rattus norvegicus;CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)cc(-c3ccccc3)n2)CC1;0.0
CHEMBL539733;Rattus norvegicus;CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1;25.0
CHEMBL539697;Rattus norvegicus;CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1;7.2
CHEMBL539663;Rattus norvegicus;CCC(C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1;107.0
CHEMBL539650;Rattus norvegicus;CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3nccs3)cc2)c2ccc(OCc3ccccn3)cc12;50.0
CHEMBL539596;Mus musculus;CN(C)c1ccc(CNC(=O)c2ccc([N+](=O)[O-])o2)cc1.Cl;21.0
CHEMBL539433;Mus musculus;Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1;7.0
CHEMBL539398;Mus musculus;O=C(O)c1n[nH]c2c1CC(c1cccnc1F)CC2;47.0
CHEMBL539377;Rattus norvegicus;CN(C)C(=N)/N=C(\N)NSC1CCCCC1;64.5
CHEMBL539222;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCN(CCC#N)C(=S)NCCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O;21.0
CHEMBL539088;Rattus norvegicus;Cl.NCCCC[C@H](NC(=O)c1ccc(F)cc1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1;9.0
CHEMBL539077;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F;76.0
CHEMBL538867;Mus musculus;CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C;100.0
CHEMBL538635;Rattus norvegicus;CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN2CCN(S(C)(=O)=O)CC2)cc2ccccc21;20.0
CHEMBL538632;Rattus norvegicus;CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3cccnc3)cc2)c2ccc(OCc3ccccn3)cc12;8.0
CHEMBL538587;Rattus norvegicus;CN1CCOCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C.Cl;84.0
CHEMBL538336;Rattus norvegicus;CC(C)CC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(CCC(C)O)C1=O.Cl;34.1
CHEMBL538090;Rattus norvegicus;Cl.N[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)c(F)cc1F;9.0
CHEMBL537883;Rattus norvegicus;Cl.O=c1c(Nc2ccccc2)c(Nc2ccc(Cl)c(S(=O)(=O)N3CCC(N4CCCCC4)CC3)c2O)c1=O;5.0
CHEMBL537441;Rattus norvegicus;CN1CCCN(S(=O)(=O)c2c(Cl)ccc(Nc3c(Nc4ccccc4Cl)c(=O)c3=O)c2O)CC1.Cl;58.0
CHEMBL537424;Rattus norvegicus;CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl;1.3
CHEMBL537219;Rattus norvegicus;Cl.O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1;35.0
CHEMBL537176;Rattus norvegicus;CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCC(C)(C)OCc2ccsc2)c1.Cl;32.9
CHEMBL53710;Mus musculus;COc1ccc(Cn2cc(C)c3ccc(C(=O)Nc4c(Cl)cncc4Cl)cc32)cc1;3.7
CHEMBL536965;Mus musculus;CN1CCN(c2ccc(CNC(=O)c3ccc([N+](=O)[O-])o3)cc2F)CC1.Cl;1.0
CHEMBL536964;Mus musculus;Cl.O=C(NCc1cccc(N2CCN(Cc3ccccc3)CC2)c1)c1ccc([N+](=O)[O-])o1;21.0
CHEMBL536754;Rattus norvegicus;CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl;1.0
CHEMBL536743;Rattus norvegicus;CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl;1.9
CHEMBL536636;Rattus norvegicus;NC[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3;31.0
CHEMBL536536;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F;8.0
CHEMBL536511;Rattus norvegicus;Cl.O=C(O)COc1cccc(CN2CCC[C@@H]2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1;41.0
CHEMBL536312;Rattus norvegicus;Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F;19.0
CHEMBL536311;Rattus norvegicus;C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl;45.0
CHEMBL53587;Rattus norvegicus;c1ccc(-c2nnc3c4c(c(OCc5ccccn5)nn23)C2CCCC4CC2)cc1;33.0
CHEMBL535714;Mus musculus;O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2ccccc2)CC1;81.0
CHEMBL535626;Rattus norvegicus;COc1ccc(N2Cc3c(c4ccccc4n3C)C2=O)cc1OCCN1CCCCC1.Cl;15.0
CHEMBL535607;Rattus norvegicus;C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O.Cl;100.0
CHEMBL535189;Rattus norvegicus;CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2n1.Cl;37.0
CHEMBL535186;Rattus norvegicus;CCN1CCCC(Cn2c(-c3ccccc3C)nc3ccc(-c4ccc(Cl)cc4)cc3c2=O)C1.Cl;29.0
CHEMBL535174;Rattus norvegicus;Cl.c1cn(C[C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)cn1;36.0
CHEMBL535165;Rattus norvegicus;CCCn1c(=O)c2nc(C34CCC(CCC(=O)O)(CC3)CC4)[nH]c2n(CCC)c1=O.Cl;99.0
CHEMBL534717;Rattus norvegicus;CN(C)[C@@H]1CCN(c2ccc(-c3coc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1.Cl;66.0
CHEMBL533849;Rattus norvegicus;COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl;50.0
CHEMBL531475;Rattus norvegicus;COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1;83.0
CHEMBL530733;Mus musculus;OC(CNC1CCCCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21;50.0
CHEMBL529441;Mus musculus;CC(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)cn1C;33.6
CHEMBL529213;Rattus norvegicus;O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3nnc[nH]3)cc(C(F)(F)F)c2)CC1;31.0
CHEMBL529;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O;33.0
CHEMBL528775;Rattus norvegicus;CSc1cccc(NC(=O)N(Cc2ccc(C(=O)NC[C@@H](O)C(=O)O)cc2)c2ccc(C3CCCCC3)cc2)c1;8.0
CHEMBL528387;Mus musculus;Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Cl;54.9
CHEMBL528104;Rattus norvegicus;CC(C)(C)Cn1c(CN2CCC3(CC2)NC(=O)NC3=O)cc2cnc(C#N)nc21;42.0
CHEMBL528047;Mus musculus;Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Br;49.15
CHEMBL526837;Rattus norvegicus;CCN(C(=O)CN(c1cc2c(C)nsc2cc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1cccc(C)n1;2.0
CHEMBL52681;Rattus norvegicus;CN1Cc2cc(C(=O)NCc3cccc(N)n3)ccc2N[C@@H](CC(=O)O)C1=O;13.0
CHEMBL526753;Rattus norvegicus;CC1(NC(=O)N[C@H](C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)NC(CC2CC2)C(=O)C(N)=O)C3(C)C)C(C)(C)C)CCCCC1;1.0
CHEMBL526715;Mus musculus;Cn1cnc(-c2nc([C@@H](O)[C@H](O)[C@H](O)CO)c[nH]2)c1;3.0
CHEMBL52633;Rattus norvegicus;CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1;84.0
CHEMBL526307;Rattus norvegicus;COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I;39.0
CHEMBL526305;Rattus norvegicus;C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](O)(C3CC3)CC2)cc1)C(F)(F)F;76.0
CHEMBL526107;Rattus norvegicus;CN1CCC(CCOc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2Br)CC1;100.0
CHEMBL526098;Rattus norvegicus;Cc1cccc(NS(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2)n1;89.0
CHEMBL526092;Mus musculus;CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21;74.0
CHEMBL526083;Rattus norvegicus;CC(C)N(C)c1nc2ccc(NC(=O)c3cnc(-c4ccc(F)cc4)cn3)cc2[nH]1;35.0
CHEMBL525893;Rattus norvegicus;Cc1ccn(-c2ccc(-c3ncco3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1;39.0
CHEMBL525804;Rattus norvegicus;CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4NC(C)c4ccccn4)ncn3)cccc2s1;17.0
CHEMBL525716;Rattus norvegicus;CCCN(CCC)c1c(C)nc(-c2c(OC)cc(Cl)cc2OC)nc1OC;2.0
CHEMBL525177;Mus musculus;CNCC(=O)N[C@H](c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C;13.0
CHEMBL525010;Rattus norvegicus;CCN(C(=O)CN(c1cc(N(C)C)ccc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1cccc(C)n1;35.0
CHEMBL524443;Mus musculus;CNCC(=O)N[C@H](c1cccc(F)c1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2Cl)CC1)C(C)C;23.0
CHEMBL524266;Rattus norvegicus;Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1;33.0
CHEMBL52426;Rattus norvegicus;CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1;58.0
CHEMBL524193;Rattus norvegicus;NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)c1nc2cc(-c3cccs3)ccc2[nH]1;0.5
CHEMBL524126;Rattus norvegicus;CCN(CC(=O)N1CCN(C2CCN(C)CC2)CC1)C(=O)c1nc2ccccc2n1Cc1ccccc1;5.0
CHEMBL524044;Rattus norvegicus;CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4ccccn4)cc3)CC2)c2ccccc21;12.0
CHEMBL524001;Rattus norvegicus;CO/C(=N/C#N)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1;15.0
CHEMBL523832;Rattus norvegicus;Cn1nc(-c2ccc3c(c2)C[C@H]2CC[C@@H](C3)[C@]23CN(CC(F)(F)F)S(=O)(=O)N3)cc1-c1ccc(F)cc1;35.0
CHEMBL52381;Rattus norvegicus;Cc1[nH]c(N)nc1[C@@H]1[C@@H](c2cccc(Cl)c2)C1(C)C;26.0
CHEMBL523715;Rattus norvegicus;CS(=O)(=O)N1CC2(CCN(C(=O)Nc3cnc(-c4ccccc4)nc3)CC2)c2ccccc21;0.0
CHEMBL523413;Rattus norvegicus;Cc1cc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)sn1;59.0
CHEMBL523379;Mus musculus;CN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1;10.0
CHEMBL523374;Rattus norvegicus;CNc1noc2c(-c3ccc4c(N5CCOC[C@@H]5C)nncc4c3)c(C)ccc12;67.0
CHEMBL523352;Rattus norvegicus;CS(=O)(=O)c1ccc(-c2cn(CC(F)(F)F)nc2[C@@H]2CCC(Cl)(Cl)C[C@H]2C(=O)NC2(C#N)CC2)cc1;105.0
CHEMBL523307;Rattus norvegicus;O=C(Nc1ccc(C(F)(F)F)nc1)C1=CCN(c2ncccc2C(F)(F)F)CC1;3.0
CHEMBL523225;Rattus norvegicus;Nc1nc2c(c(N3CCNCC3)n1)CCCc1ccc(F)cc1-2;18.0
CHEMBL523205;Rattus norvegicus;CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4ccncc4)cc3)CC2)c2ccccc21;53.0
CHEMBL523193;Rattus norvegicus;CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc13)N(C)S(=O)(=O)CC2;17.0
CHEMBL523122;Rattus norvegicus;COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1;20.4
CHEMBL523035;Mus musculus;CCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1;42.0
CHEMBL523034;Mus musculus;COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1;27.0
CHEMBL523023;Rattus norvegicus;CCOC(=O)C(C)(C)NP(=O)(c1ccc(-c2nc(N)sc2CC(C)C)o1)N1CCCC1;37.0
CHEMBL522987;Rattus norvegicus;Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;44.0
CHEMBL522964;Rattus norvegicus;C[C@@H]1CN(CC2(c3ccncc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1;60.0
CHEMBL522892;Rattus norvegicus;CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1;73.0
CHEMBL522771;Mus musculus;Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1;7.0
CHEMBL522770;Rattus norvegicus;COc1cc(Br)c(S(=O)(=O)Nc2ccc(C(F)(F)F)c(O[C@@H]3CCN(C)C3)c2)cc1OC;10.0
CHEMBL522649;Mus musculus;O=C(CCc1ccc2cc(O)ccc2c1)Nc1ccccc1C(=O)O;55.0
CHEMBL522579;Rattus norvegicus;Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1;91.0
CHEMBL522563;Mus musculus;O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)c1ccc(F)cc1;26.0
CHEMBL522540;Rattus norvegicus;CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4ccccc4)nc3)CC2)c2ccccc21;0.0
CHEMBL522534;Rattus norvegicus;CCN(C(=O)C(=O)N(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12;40.0
CHEMBL522328;Rattus norvegicus;C[C@H](NCc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O)C(C)(C)C;21.0
CHEMBL522322;Rattus norvegicus;COc1ccc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12;107.0
CHEMBL522257;Rattus norvegicus;Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1;59.0
CHEMBL522161;Rattus norvegicus;O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2c(F)cccc21;15.0
CHEMBL522114;Rattus norvegicus;O=C(c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(C3CC3)cc(C(F)(F)F)c2)CC1;47.0
CHEMBL522038;Rattus norvegicus;CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1;5.0
CHEMBL522031;Rattus norvegicus;OCCN1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1;0.0
CHEMBL521982;Rattus norvegicus;O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2ccccc21;15.0
CHEMBL521851;Rattus norvegicus;CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1;30.0
CHEMBL521735;Rattus norvegicus;C[C@@H](NC(=O)C1(O)CCCC1)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F;26.0
CHEMBL521715;Mus musculus;COc1cc(Cl)ccc1C[C@@H](C)C(=O)N1CCN(c2c(F)cccc2[C@@H](NC(=O)C2CNC2)C(C)C)CC1;5.6
CHEMBL521712;Mus musculus;CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCCN1;93.0
CHEMBL521686;Rattus norvegicus;O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1;45.4
CHEMBL521674;Rattus norvegicus;CCn1cnc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C;93.0
CHEMBL521650;Rattus norvegicus;O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C3=CCCCC3)cc2)c2nc(-c3ccccc3)cs2)cc1;5.0
CHEMBL521463;Rattus norvegicus;Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(c3ncccc3F)CC2)nn1;3.0
CHEMBL521347;Rattus norvegicus;CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1;49.0
CHEMBL521326;Mus musculus;O=C(CCc1nnn2c1ccc1cc(O)ccc12)Nc1ccccc1C(=O)O;6.0
CHEMBL521285;Rattus norvegicus;CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21;76.0
CHEMBL521211;Rattus norvegicus;O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCNCC1;42.0
CHEMBL521203;Rattus norvegicus;CCn1ncc2c(NC3CCOCC3)c(C(=O)NCc3ccccc3)cnc21;35.0
CHEMBL521179;Rattus norvegicus;CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1;7.0
CHEMBL521096;Rattus norvegicus;CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1;46.0
CHEMBL521089;Rattus norvegicus;COc1ccc2c(c1)CN(C)CCn1c-2c(C2CCCCC2)c2ccc(C(=O)O)cc21;83.0
CHEMBL521;Ovis aries;CC(C)Cc1ccc(C(C)C(=O)O)cc1;100.0
CHEMBL520987;Mus musculus;OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncc[nH]2)n1;28.0
CHEMBL520964;Mus musculus;OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2ncon2)n1;5.0
CHEMBL520936;Rattus norvegicus;CCCSc1sc(N)nc1-c1ccc(P(=O)(N[C@@H](CC)C(=O)OCC)N[C@@H](CC)C(=O)OCC)o1;6.0
CHEMBL520828;Rattus norvegicus;COc1ccc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cc1;58.0
